id;title;year;abstract
US-7822730-B2;Systems and methods for sequential modeling in less than one sequential scan ;2004;Most recent research of scalable inductive learning on very large streaming dataset focuses on eliminating memory constraints and reducing the number of sequential data scans. However, state-of-the-art algorithms still require multiple scans over the data set and use sophisticated control mechanisms and data structures. There is discussed herein a general inductive learning framework that scans the dataset exactly once. Then, there is proposed an extension based on Hoeffding's inequality that scans the dataset less than once. The proposed frameworks are applicable to a wide range of inductive learners.
US-7609641-B2;System and method for providing a congestion-aware routing metric for selecting a route between nodes in a multihopping communication network ;2004;A system and method for calculating a routing metric that can select the route providing the best throughput in a multihopping network (100), based on one or more parameters including completion rates, data rates, MAC overhead and congestion. The system and method are capable of selecting a route in a multihopping network (100) having a high throughput, comprising calculating a routing metric at one or more nodes (102, 106, 107), wherein the routing metric enables the one or more nodes (102, 106, 107) to select the route in the network (100). The routing metric can include network information such as the raw data rate, the completion rate, and the media access control overhead and congestion.
US-11298209-B2;Method and system for providing dynamic orthodontic assessment and treatment profiles ;2004;Method and system including receiving one or more parameters associated with an orthodontic condition, receiving a treatment goal information associated with the orthodontic condition, and providing a predefined template associated with the received treatment goal information, wherein the predefined template includes at least one orthodontic condition related information, are provided.
US-7797725-B2;Systems and methods for protecting privacy ;2004;Techniques for providing privacy protection are provided. A query is received. Privacy policy information, extracted knowledge and optional information about available public information are determined. Information about the knowledge extraction transformations applied to create the extracted knowledge and the source data is determined. Privacy protecting transformations are determined and applied to transform the extracted knowledge based on the selected privacy policy, optional information about available public information, the characteristics of the applied knowledge extractions transformations, the source data and optional previous user queries.
DE-102004009623-B3;Method of controlling a fan connected to a socket such for use in a computer to cool heat generating components having two operating modes depending on the rotation rate ;2004;The method of controlling a fan involves connecting fans of a first type to the socket, whereby the first type receives a supply voltage which is independent of rotation rate and whose rotation rate is controlled by a rotation rate control signal. Fans of a second type are also connected to the socket. The rotation rate of these is controlled by varying the supply voltage. First, an operating mode for controlling the first type of fans is set, where the supply voltage is kept constant and the rotation rate is controlled via the control signal. Then, the actual rotation rate of the fan is derived and analyzed. The first operating mode is maintained if the rotation rate changes on varying the control signal. A second operating mode is set for controlling the second type of fan in the event that the rotation rate has not changed with variation in the rotation rate control signal. Independent claims also cover apparatus for controlling the fan.
DE-102004001680-B4;Dynamic control of computing resources in pipelining data using anytime algorithms ;2004;The invention relates to a dynamic control of computer resources when processing process data (10) in a pipeline (12). The pipeline (12) comprises a multiplicity of pipeline processors (Pi) which each work according to an anytime approach and can generate a result at an adjustable point in time. By recording the runtime behavior of the pipeline processors (Pi) involved via an actual value, the resource distribution can be influenced immediately and during runtime without the processing of the process data (10) having to be interrupted.
ES-2346453-T3;METHOD AND SYSTEM FOR MONITORING VENTILATIONS. ;2004;Method and system for monitoring the ventilation of a patient, especially during chest compressions, comprising the steps of: essentially continuously measuring the impedance in the patients chest using at least two electrodes coupled to the patients chest, said impedance measurements being performed by applying an alternating current or voltage to at least two of said electrodes and measuring the impedance between at least two of said electrodes, measuring chosen parameters affecting said impedance measurements, e.g. chest compressions, and analyzing the impedance measurements for detection and characterizing of impedance variations from ventilations, said analysis including the removal of the effects said chosen parameters.
US-8078452-B2;Lexical association metric for knowledge-free extraction of phrasal terms ;2004;A method and system for determining a lexical association of phrasal terms are described. A corpus having a plurality of words is received, and a plurality of contexts including one or more context words proximate to a word in the corpus is determined. An occurrence count for each context is determined, and a global rank is assigned based on the occurrence count. Similarly, a number of occurrences of a word being used in a context is determined, and a local rank is assigned to the word-context pair based on the number of occurrences. A rank ratio is then determined for each word-context pair. A rank ratio is equal to the global rank divided by the local rank for a word-context pair. A mutual rank ratio is determined by multiplying the rank ratios corresponding to a phrase. The mutual rank ratio is used to identify phrasal terms in the corpus.
DE-602004013117-T2;Reduction of fit assessments using grouping techniques and neural networks ;2004; 
US-7532974-B2;Fuel consumption estimating unit of vehicle ;2004;Parameters having a correlation with a crowded condition of a road traveled by a vehicle are inputted to an ideal fuel consumption estimation model. This ideal fuel consumption estimation model estimates an ideal fuel consumption of vehicle based on the parameters. The ideal fuel consumption of vehicle estimated by the ideal fuel consumption estimation model is outputted to an output portion.
US-7558764-B2;Methods for multi-class cost-sensitive learning ;2004;Methods for multi-class cost-sensitive learning are based on iterative example weighting schemes and solve multi-class cost-sensitive learning problems using a binary classification algorithm. One of the methods works by iteratively applying weighted sampling from an expanded data set, which is obtained by enhancing each example in the original data set with as many data points as there are possible labels for any single instance, using a weighting scheme which gives each labeled example the weight specified as the difference between the average cost on that instance by the averaged hypotheses from the iterations so far and the misclassification cost associated with the label in the labeled example in question. It then calls the component classification algorithm on a modified binary classification problem in which each example is itself already a labeled pair, and its (meta) label is 1 or 0 depending on whether the example weight in the above weighting scheme is positive or negative, respectively. It then finally outputs a classifier hypothesis which is the average of all the hypotheses output in the respective iterations.
US-7672733-B2;Methods and apparatus for sensing cardiac activity via neurological stimulation therapy system or medical electrical lead ;2004;According to the present invention at least a pair of neurological stimulation electrodes are disposed in, on, about, adjacent and/or within excitable neural tissue of a subject. Cardiac activity of a patient is detected using one or more electrodes adapted for delivery of a neurological stimulation therapy (NST). Following detection of certain types of cardiac activity one or more of the plurality of stimulation electrodes deliver or withhold NST, if desired in synchrony with the cardiac activity or in response to the detected cardiac activity. The NST delivered includes without limitation subcutaneous stimulation, peripheral, TENS and/or vagal nerve stimulation therapy or the like.
US-7499855-B2;Delay free noise suppression ;2004;An apparatus, a circuit and a method are given, to realize very effective noise suppression for speech signals. Using thereby novel calculation methods allow for a real-time operation without any remarkable delay. Also a significant reduction of the overall processing power demands in conjunction with reduced memory requirements is achieved. Using the intrinsic advantages of that solution the circuit of the invention is manufactured with standard CMOS technology and/or standard Digital Signal Processors at low cost.
US-8447712-B1;Invariant object recognition ;2004;A system and method of identifying the computing architecture used by the mammalian visual system and to implement it in simulations and software algorithms, and in hardware components, is described.
US-8172969-B2;Apparatus and method for ultrasonic processing of laminates ;2004;A method for ultrasonic debulking a composite laminate includes the steps of defining a path across the laminate, the path having a starting location and an ending location and applying a force to and transmitting ultrasonic vibration into the laminate along the path, beginning at the starting location and ending at the ending location. The method further includes determining a temperature of a surface of the laminate proximate to the path and varying at least one of an amplitude of the ultrasonic vibration, the applied force, a feed rate at which the force and the ultrasonic vibration are applied along the path, an angle at which the ultrasonic vibration is applied to the laminate, and an interval at which plies of the laminate are processed, based upon the determined temperature of the surface of the laminate.
US-7664734-B2;Systems and methods for generating multiple implicit search queries ;2004;Systems and methods for generating multiple implicit search queries are described. In one described system, a query system receives a user context attribute and generates a plurality of implicit search queries based at least in part on the user context attribute. The query system then receives result sets associated with each of the plurality of implicit search queries and combines the results for display to a user.
US-8214271-B2;System and method for assigning credit to process inputs ;2004;Various embodiments of the invention are directed to methods and systems for assigning credit to the external and intermediate inputs of an enterprise-level system or other aggregate process with one or more global outputs that is composed of a number of interconnected local processes. Assigning credit is a mechanism for evaluating the impact of a particular variable, e.g., an input to one of the local processes, on the final output of the aggregate process. In certain embodiments of the invention, credit is assigned to the local inputs of each local process in two steps. First, for each local input, a local credit assignment is obtained. For chained outputs, credit assignment data is provided as calculated for the later stage processes to which the outputs are chained. Second, a global credit assignment is derived for the local inputs from the local credit assignment and the credit assignment information from later stage processes.
DE-102004021022-B3;Effluent water anaerobic treatment reactor has cylindrical housing with water inlet at base and water outlet just under water surface ;2004;An anaerobic waste water treatment assembly has a reactor with a sludge bed with a colony of anaerobic micro-organisms. The reactor has an inlet for untreated water, an outlet for treated water and an outlet for biogas. The incoming water pipe has branches with perforated pipe outlets and inlets at two or more levels. The reactor container is an upright cylinder and is enclosed. The upper section of the reactor has a gas trap zone with a gas outlet. The water inlet pipes are located near the base of the reactor. Water outlet pipes are located just below the water surface.
ES-2314621-T3;EVALUATION PROCEDURE OF RHEUMOTOID ARTHRITIS, BY MEASURING ANTI-CCP AND SERIOUS AMYLOID. ;2004;The present invention relates to a method aiding in the assessment of rheumatoid arthritis. The method especially is used in assessing the absence or presence of rheumatoid arthritis in vitro. It can be best practiced by analyzing biochemical markers, comprising measuring in a sample the concentration of anti-CCP and serum amyloid A and correlating the concentrations determined to the absence or presence of rheumatoid arthritis. To further improve the assessment of RA in a method of this invention the level of one or more additional marker may be determined together with anti-CCP and serum amyloid A and be correlated to the absence or presence of RA. The invention also relates to the use of a marker panel comprising anti-CCP and serum amyloid A in the diagnosis of rheumatoid arthritis and it teaches a kit for performing the method of the invention.
US-9138171-B2;System and method for detecting swallowing activity ;2004;A system and method for detecting swallowing activity is provided. In an embodiment, a method includes receiving an electronic signal from an acceleronic signal from an accelerometer that represents swallowing activity, extracting at least two features from the signal, classifying the signal as a type of swallowing activity based on the extracted features, and generating an output of the classification. Exemplary activities include swallows, aspirations, movement and vocal artifacts. By indicating whether an activity is a swallow or an aspiration, the manner in which a patient afflicted with an increased likelihood for aspirations is fed can be adjusted to increase the likelihood of achieving a swallow instead of an aspiration during feeding. In turn this could reduce hospitalizations for aspiration pneumonia in patients with acute or chronic injury.
US-8392235-B1;Performing automated price determination for tasks to be performed ;2004;Techniques are described for facilitating interactions between task requesters who have tasks that are available to be performed and task performers who are available to perform tasks, such as for use by an electronic marketplace for the tasks. In some situations, the electronic marketplace automatically determines prices to be paid for performance of tasks, such as in accordance with pricing-related criteria specified by task requesters who submit groups of numerous related tasks to be performed. Such pricing-related criteria may include various types of information about a desired pace of task performance for tasks of a group, and if so the electronic marketplace performs the automated price determination in such a manner as to accommodate the desired pace, such as by dynamically modifying prices when monitoring of an ongoing actual pace of performance of tasks differs sufficiently from a desired pace of performance.
US-8315454-B2;Robot apparatus and method of controlling the behavior thereof ;2004;The present invention provides a robot apparatus that can perform appropriate actions in accordance with the ambient conditions, and a method of controlling the behavior of the robot apparatus. The robot apparatus includes a data-acquiring unit that acquires data, externally and/or internally, a subject-identifying unit that identifies a subject performing an action, by using the data externally acquired, a condition-recognizing unit that recognizes external conditions and/or internal conditions, by using the data externally acquired and/or the data internally acquired, an action-pattern acquiring unit that acquires an action pattern of the subject, by using the data externally acquired, a storage unit that stores action data representing the action of the subject, in association with condition data and subject identification data, the condition data representing conditions external and/or internal of the robot apparatus, and the subject identification data identifying the subject, and an action-performing unit that performs actions, wherein the action-performing unit performs an action represented by the action data stored in the storage unit, in accordance with the identification data and the external and/or internal condition data, when the subject-identifying unit identifies the subject.
DE-102004048348-B4;Method for adapting and / or generating statistical language models ;2004;Method (1) for adapting and / or generating statistical language models (2) for automatic speech recognition systems, taking into account current existing linguistic speech recognition models,characterized,that:- Path evaluations in a word hypothesis graph of the language model (2), are compared by forming distance values between at least two paths of the word hypothesis graph, whereAt least one best path in the word hypothesis graph is identified with respect to the speech recognition process, whereinAt least one correct path or a path valid as a correct path is marked with a minimum word error number in the word hypothesis graph, whereThe comparison of the distance values in the best and in the correct paths is carried out such that an adaptation of the speech model (2) is achievable, which leads to a smaller number of word errors in the best path if the same speech input is entered again during the speech recognition process .- In addition to the existing linguistic language model, the acoustic evaluation of the speech signal by means of ... 
US-7813543-B2;Computer modeling of physical scenes ;2004;"The present invention relates to automatic modeling of a physical scene. At least two images (I1, I2) of the scene are received, which are taken from different angles and/or positions. A matching module (130) matches image objects in the first image (I1) against image objects in the second image (I2), by first loading pixel values for at least one first portion of the first image (I1) into an artificial neural network (133). Then, the artificial neural network (133) scans the second image (I2) in search of pixels representing a respective second portion corresponding to each of the at least one first portion; determines a position of the respective second portion upon fulfillment of a match criterion; and produces a representative matching result (M12). Based on the matching result (M12), a first calculation module (140) calculates a fundamental matrix (F12), which defines a relationship between the first and second images (I1, I2). Based on the fundamental matrix (F12), in turn, a second calculation module (150) calculates a depth map (D12), which describes distance differences between a set of image points in the first image (I1) and a corresponding set of image points in the second image (I2). Finally, the depth map (D12) constitutes a basis for a synthetic model of the scene."
DE-102004045532-B3;Process for the destruction of a localized mine ;2004;"A method for the destruction of a localized mine, wherein an unmanned underwater vessel cooperates as a primary vessel ( 11 ) withy another unmanned remote-controlled underwater vessel acting as a secondary vessel ( 12 ) and which is provided with an explosive charge for explosion purposes. To reduce clearing costs compared to a method that uses a disposable vessel and to reduce clearing times compared to a method using a re-usable clearing vehicle, the primary and secondary vessels ( 11, 12 ) are used in an autonomously operating mode wherein the secondary vessel ( 12 ) is remotely controlled by the primary vessel ( 11 ). The tandem mode is effected as far as the mine ( 33 ) from the primary vessel ( 11 ) outwards by use of stored positional data on the localized mine ( 33 ) and on-board assisted navigation data; the mine ( 33 ) is relocalized using optical and/or optical sensors, and the secondary vessel ( 12 ) is positioned in relation to the mine ( 33 ) in a remote-controlled manner once the mine has been relocalized and the explosive charge is exploded by remote control."
FI-122110-B;Procedure in a paper or cardboard machine line ;2004; 
US-7521696-B2;Method and apparatus for analyzing a dynamic sample ;2004;A method of analysing a sample of biological material including components (2ato2d) tagged with respective fluorescent labels (4ato4d), comprises the steps of identifying a specific labeled component (2d) to be monitored, and irradiating with an energy beam at least one region (8) of the sample which substantially surrounds said specific component. The energy beam modifies the optical properties of labels in the region (8) such that they are distinguishable from the label (4d) associated with said specific component (2d). This assists the tracking of a specific component of interest as it moves through a sample. Apparatus for carrying out the method is also described.
US-RE46237-E;Self monitoring GPS on mobile device ;2004;A method, a mobile device arid a computer program product for acquiring GPS on a mobile device possessing GPS capability are disclosed. The method comprises the step of setting a current value of the period of the power-up phase of the GPS dependent upon adaptive predictions of when the GPS should be powered on to meet specifications on positioning accuracy and GPS acquisition time.
US-8219503-B2;Estimated time of arrival (ETA) systems and methods ;2004;A system on a network provides estimated time of arrival information to a client located on the network. The system is adapted to present to the client pages for eliciting a product inquiry including a product number. The system receives the product inquiry, determines estimated time of arrivals for various destinations for at least one in-transit unit having the product number, and transmits to the client the estimated time of arrivals.
US-11875363-B2;Method and system for generating recommendations ;2004;A method and system for generating recommendations across multiple product or service domains are disclosed. The system includes a plurality of domain servers for handling user events and for interfacing with users via the Internet, a database for storing the user events, and a recommendation engine. The recommendation engine further includes one or more computer programs containing instructions for collecting the user events across a plurality of product or service domains in the database, receiving a triggering event for recommendations, analyzing the user events to formulate correlations between the user events in the database, and generating recommendations in response to the triggering event in accordance with the correlations between the user events in the database. The disclosure uses user input data from different domains for producing recommendations in any of those domains. The disclosure allows for access to a greater amount of user input data which in turn improves the quality of recommendations.
US-7779268-B2;Biometric based user authentication and data encryption ;2004;Biometric parameters acquired from human forces, voices, fingerprints, and irises are used for user authentication and access control. Because the biometric parameters are continuous and vary from one reading to the next, syndrome codes are applied to determine biometric syndrome vectors. The biometric syndrome vectors can be stored securely while tolerating an inherent variability of biometric data. The stored biometric syndrome vector is decoded during user authentication using biometric parameters acquired at that time. The syndrome codes can also be used to encrypt and decrypt data.
US-7707580-B2;Parallel computing method, parallel computing program and computer ;2004;"There is provided a parallel computing method of performing a parallel computing by using a master computer for generating a job and plural worker computers which execute the job and to each of which availability is assigned: wherein the master computer; includes: generating plural jobs each having a value; storing the generated jobs into a job storage;calculating an availability threshold according to order of values of the jobs stored in the job storage for each of the jobs;calculating an availability operation value for the job in the job storage by using availability of a worker computer executing the job; throwing a job whose availability operation value is less than the availability threshold to a worker computer which is available; receiving a result of execution of the job from the worker computer; and deleting the received job from the job storage."
US-7305413-B2;Semantic authoring, runtime and training environment ;2004;A system for developing semantic schema for natural language processing has a semantic runtime engine and a semantic authoring tool. The semantic runtime engine is adapted to map a natural language input to a semantic schema and to return the mapped results to an application domain. The semantic authoring tool is adapted to receive user input for defining the semantic schema and to interact with the semantic runtime engine to test the semantic schema against a query.
US-7668376-B2;Shape feature extraction and classification ;2004;System and method for analyzing an image. A received image, comprising an object or objects, is optionally preprocessed. Invariant shape features of the object(s) are extracted using a generalized invariant feature descriptor. The generalized invariant feature descriptor may comprise a generalized invariant feature vector comprising components corresponding to attributes of each object, e.g., related to circularity, elongation, perimeter-ratio-based convexity, area-ratio-based convexity, hole-perimeter-ratio, hole-area-ratio, and/or functions of Hu Moment 1 and/or Hu Moment 2. Non-invariant features, e.g., scale and reflection, may be extracted to form corresponding feature vectors. The object is classified by computing differences between the generalized invariant feature vector (and optionally, non-invariant feature vectors) and respective generalized invariant feature vectors corresponding to reference objects, determining a minimum difference corresponding to a closest reference object or class of reference objects of the plurality of reference objects, and outputting an indication of the closest reference object or class as the classification.
US-7873840-B2;System and method for order-preserving encryption for numeric data ;2004;A system, method, and computer program product to automatically eliminate the distribution information available for reconstruction from a disguised dataset. The invention flattens input numerical values into a substantially uniformly distributed dataset, then maps the uniformly distributed dataset into equivalent data in a target distribution. The invention allows the incremental encryption of new values in an encrypted database while leaving existing encrypted values unchanged. The flattening comprises (1) partitioning, (2) mapping, and (3) saving auxiliary information about the data processing, which is encrypted and not updated. The partitioning is MDL based, and includes a growth phase for dividing a space into fine partitions and a prune phase for merging some partitions together.
US-7426014-B2;Dynamic fluid control system for immersion lithography ;2004;A dynamic fluid control system and method capable of reducing dynamic forces from the fluid on the last optical element (20) and substrate stage (14) caused by the motion of the immersion fluid. The system includes an imaging element (12) that defines an image and a stage (14) configured to support a substrate (16). An optical system (18) is provided to project the image defined by the imaging element onto the substrate. The optical system (18) includes a last optical element (20). A gap (22) filled with immersion fluid is provided between the substrate (16) and the last optical element (20). A dynamic force control system (34) is provided to maintain a substantially constant force on the last optical element and the stage (14) by compensating for dynamic changes of the immersion fluid caused by the motion of the immersion fluid through the gap and/or movement of the stage.
US-7561738-B2;Symbol grouping and recognition in expression recognition ;2004;A mechanism for recognizing and inputting handwritten mathematical expressions into a computer by providing a part of a multi-path framework is described. The part of the multi-path framework includes a symbol grouping and recognition component that is designed to group input strokes that correspond to a handwritten mathematical expression into a symbol and to recognize the symbol based upon information associated with the grouped input strokes. A method for grouping and recognizing symbols of a handwritten mathematical expression includes receiving a plurality of input strokes corresponding to a handwritten mathematical expression, grouping the plurality of input strokes into symbols, recognizing the symbols based upon information, such as shape and time series information, associated with the grouped input strokes. Intra-group and inter-group information associated with the plurality of input strokes may be utilized to group the input strokes.
US-8271783-B2;Subordinate trusted platform module ;2004;Systems, methodologies, media, and other embodiments associated with cryptographic key maintenance and/or migration are described. One exemplary system embodiment includes a logic for performing cryptographic key maintenance and/or migration and an interface for operably connecting the system to a trusted platform.
US-11625684-B2;System and method for the augmentation of emotional and social intelligence in technology mediated communication ;2004;A system for augmenting social information processing and emotional and social intelligence for use in technology mediated communications sessions is disclosed. The system may gather data associated with users participating in a project conducted via the technology mediated communication. The data may include emotional and social data generated by the plurality of users. The system may query the plurality of users for information associated with a deliverable for the project and the users' participation in the project. The system may receive, in response to the querying, the information associated with the deliverable and the participation in the project. Furthermore, the system may generate, based on the data, the information, and variables, recommendations for the users. The recommendation may indicate how each user should interact with at least one other user so as to enhance an outcome associated with the project.
US-7630561-B2;Image processing ;2004;An image processing method for selecting a subset of n (where n is two or more) images representative of a test set of images. The method includes detecting a degree of similarity between images in the test set of images so that the subset of images comprises those n images having substantially the lowest similarity with other images in the set.
US-8150815-B2;System, method and computer program product for real-time event identification and course of action interpretation ;2004;A system for identifying events includes a memory capable of storing a compressed event table including a number of events, the event table having been compressed by reducing the number of events in the event table without reducing the number of events represented by the event table. Each event of the event table includes a set of state parameters, and may also be associated with an output. The system also includes a processor capable of operating a fast state recognition (FSR) application. The FSR application, in turn, can receive a plurality of inputs, and identify an event of the compressed event table based upon the plurality of inputs and the state parameters of the compressed event table, event being identified in accordance with a state recognition technique.
US-10119385-B2;Formation dip geo-steering method ;2004;A geo-steering method for drilling a formation penetrated by multiple wells. The method comprises computing a stratigraphic target formation window, computing a target line utilizing an instantaneous formation dip angle correlated to offset well data from an offset well. The method further comprises calculating a target window from actual drilling data overlaying the target window over the stratigraphic target formation window to drill on the target line, identifying target deviation from target line using overlaid windows, generating a target deviation flag when the overlaid results differ above or below the stratigraphic target formation window or user inputted target deviation flag parameters, wherein the target deviation flag stops drilling by the rig. The method performs another actual survey, creating a new window, starting drilling, creating a new target window, overlaying the two windows and monitoring for target deviations, repeating the process until target depth is reached.
US-7717167-B2;Switchable power allocation in a downhole operation ;2004;In some embodiments, an apparatus includes a tool to operate downhole. The tool includes a heater. The tool also includes a cooler. The tool includes a controller to control allocation of power between the heater and the cooler based on a temperature downhole, power usage, a time delay or a pressure downhole.
US-7866917-B2;Trailing system for dispensing paint ;2004;A device and method for marking pavement surfaces are provided. A trailer comprising an enclosure is adapted to mount a first guide bar supporting an electric motor. Multiple holding brackets are attached to the electric motor for keeping the electric motor on track of the first guide bar though multiple rollers. A metal block housing is supported on a second guide bar attached parallel to the first guide bar. A printer is mounted on the metal block housing and adapted for marking pavement surfaces. The printer comprises a primary reservoir for storing paint, multiple printing heads positioned at multiple openings on the metal block housing for marking the pavement surfaces, and a secondary reservoir for delivering paint to the printing heads through hoses. Multiple gears comprising a rack and a pinion allow the electric motor to control movement of the metal block housing with respect to the second guide bar.
US-7512568-B2;Evolvable synthetic neural system ;2004;An evolvable synthetic neural system includes an evolvable neural interface operably coupled to at least one neural basis function. Each neural basis function includes an evolvable neural interface operably coupled to a heuristic neural system to perform high-level functions and an autonomic neural system to perform low-level functions. In some embodiments, the evolvable synthetic neural system is operably coupled to one or more evolvable synthetic neural systems in a hierarchy.
US-7409334-B1;Method of text processing ;2004;A method of text processing by receiving textual units. Then, select a language and a textual unit. Identify the selected textual unit's stem and suffix. Search a rules database for the suffix. If a base suffix is found in the rules database, combine it with the stem to form a lemma. Search a lexicon database for the lemma. If the lemma is found, a model number from the lexicon database is retrieved and cross-referenced with the rules database to obtain all inflected suffixes for the selected textual unit. Combine the inflected suffixes with the stem to form inflected forms. Output a subset of inflected-forms and information associated with the lemma and inflected suffixes. The method is repeated for unprocessed textual units. If the language selected is Russian or Somali, the textual units are processed separately.
US-7009803-B2;Method and apparatus of dual stage servo control for track following in a hard disk drive ;2004;The invention operates two control paths. The micro-actuator control stimulates the micro-actuator. The voice coil motor control path includes the voice coil motor control generating a voice coil control signal, notch filtered to remove at least one significant excitation resonance for a notch filtered voice coil control signal. Amplifying the notch filtered voice coil control signal by a tuning gain stimulates the voice coil motor.A decoupling feedback filter uses the micro-actuator control signal to create a decoupling feedback signal used to decouple the two control paths. A track following command, with PES removed, directs the micro-actuator control. The voice coil motor control is directed by the track following command, with both PES and decoupling feedback signal removed.Preferably, the servo-controller digitally supports the elements of the invention. Implementing the method may preferably include the servo-controller program system residing in an accessibly coupled memory.The invention includes optimizing an implementation within the hard disk drive. The optimization may be part of the manufacturing process for the hard disk drive. The invention includes the hard disk drive as the product of that manufacturing process.
US-8086591-B2;Combining domain-tuned search systems ;2004;The claimed subject matter provides systems and/or techniques that effectuate combining domain-tuned search systems. The system can include mechanisms that obtain queries, written descriptions, or illustrative web-pages regarding a particular area of interest, and generate a definition related to the area of interest. The definition contains a list of paths with associated weights employed to identify an pre-established first domain-tuned search system related to the area of interest. The first domain-tuned search system thereafter can be combined with a second domain-tuned search system related to another area of interest and presented to a user for utilization in re-ranking generic search results to be specific to the first and second domains of interest if combined, or to only the first domain if weights for the second domain are logically subtracted.
US-7607132-B2;Process scheduling system and method ;2004;A process scheduling system and method. The system includes a fetch module, a timing scheduling module and a trigger module. The fetch module fetches resource status data of at least one resource item of an application system periodically. The timing scheduling module dynamically determines an execution time point for at least one process according to the resource status data. The trigger module executes the process at the execution time point. The fetch module further fetches the resource status data as feedback for further determination after the process is executed.
US-7623685-B2;Biometric signatures and identification through the use of projective invariants ;2004;Techniques, systems and methods for obtaining biometric signatures and identification are described. Broadly stated, embodiments of the present invention utilize specified geometric principles to provide means for accurate biometric identification using projective invariant features of a subregion of the human body. The present invention provides a means for computing biometric signatures and identification that are projective invariant and hence are not impacted by the viewing angle of the subregion of the human body containing the biometric data. This novel invention removes the restriction, often implicit in the previous work, of the imaging or sensing system being in a fixed repeatable (and generally orthogonal) viewing position. This invention can be applied across a wide range of biometrics, although it is most easily applicable to features that are approximately co-planar. A plurality of such projective invariant features can be used to define a biometric signature to either verify an individual's identity, or recognize an individual from a database of already known persons.
US-8813753-B2;Implantable obstructive sleep apnea sensor ;2004;Systems and methods for detecting an obstructive sleep apnea event are disclosed herein. The systems and methods may use an electrical output generating ionic polymer metal composite sensor attached to a region in an airway passage in an oral cavity. The electrical output may be wirelessly transmitted as a signal for indication of an obstructive sleep apnea event. The signal may be further analyzed for treatment of the obstructive sleep apnea event.
US-7707265-B2;System, method, and service for interactively presenting a summary of a web site ;2004;An interactive web site summary system builds an overview browsing system for the entire Web. Overview browsing represents an alternative to the search-based view of information work by providing a consistent set of summary views that can be browsed interactively. The views presented by the present system partition and linearize a corpus for ready understanding and exploration. These views show features of a web site such as, for example, the relation of a web site to other web sites, the broad nature of the information contained in the web site, how the web site is structured, how the web site has changed over time. The interactive web site summary system maintains such summary information in a process that is fast enough to be updated daily.
US-7069116-B2;High impedance fault detection ;2004;An apparatus, system, and method for detecting high impedance faults in electrical power lines using a composite high impedance fault detection system having a voter logic that samples the logical outputs from a plurality of independent high impedance detection systems and determines a high impedance fault if any two of the plurality of independent high impedance detection systems indicates a high impedance fault. Preferably, the plurality of high impedance detection systems include a wavelet based high impedance fault detection system having a first logical output, a higher order statistics based high impedance fault detection system having a second logical output, and a neural net based high impedance fault detection system having a third logical output. Preferably, each of the plurality of high impedance fault detection systems includes an independent high impedance fault detection application that independently detects a high impedance fault on the electrical power line.
US-8078455-B2;Apparatus, method, and medium for distinguishing vocal sound from other sounds ;2004;"An apparatus, method, and medium for distinguishing a vocal sound. The apparatus includes: a framing unit dividing an input signal into frames, each frame having a predetermined length; a pitch extracting unit determining whether each frame is a voiced frame or an unvoiced frame and extracting a pitch contour from the voiced and unvoiced frames; a zero-cross rate calculator respectively calculating a zero-cross rate for each frame; a parameter calculator calculating parameters including a time length ratio of the voiced frame and the unvoiced frame determined by the pitch extracting unit, statistical information of the pitch contour, and spectral characteristics; and a classifier inputting the zero-cross rates and the parameters output from the parameter calculator and determining whether the input signal is a vocal sound."
US-7460067-B2;Systems and methods for dynamically compensating signal propagation for flexible radar antennas ;2004;A system for dynamically compensating signal propagation for flexible radar antennas receives measurement signals indicating the position of selected locations of an antenna array. The future shape of the antenna array at a future time is predicted, and compensation signals are applied to signals generated or received by the antenna elements. The compensation signals are based on the future shape of the antenna array.
US-9858651-B2;Electronic device and method in an electronic device for processing image data ;2004;The invention relates to an electronic device for performing imaging, including a camera for creating image data (ID) from an imaging target (IT), the imaging target (IT) including at least one primary image object (I1) and at least one secondary image object (I2), an image-processing chain arranged in connection with the camera, for processing the image data created from the imaging target, and a focussing unit for focussing the camera on at least the primary image object. In addition, a blurring unit is arranged in the image-processing chain, to blur at least some of the said secondary image objects in the image data, and arranged to use the information produced by the focussing unit.
