id;title;year;abstract
US-10642928-B2;Annotation collision detection in a question and answer system ;2013;Mechanisms are provided for resolving annotation conflicts in a portion of content. A portion of content is received and annotation operations are performed on it using a plurality of annotators. Each annotator in the plurality of annotators generates a set of annotations for the portion of content, thereby generating a plurality of sets of annotations for the portion of content. The plurality of sets of annotations are analyzed to identify a conflict between a first annotation and a second annotation in the plurality of sets of annotations. The conflict between the first annotation and the second annotation is resolved to generate a resultant set of annotations for the portion of content. The resultant set of annotations is stored in an annotations data structure associated with the portion of content.
US-9357922-B2;User or patient monitoring systems with one or more analysis tools ;2013;A system is provided for using telemetry data based on user habit information or user monitoring. A monitoring device has one or more sensors that detect or measure user information selected from of at least one of, a user's activities, behaviors and habit information, and a user's health. The monitoring device includes ID circuitry with an ID storage that contains a unique user ID, a communication system which reads and transmits the unique user ID from the ID storage, a power source and a pathway system. A telemetry system with a database receives the user information from the telemetry device. One or more analysis tools are at the telemetry system that analyze the user information and produce analysis information that is sent to the monitoring device.
US-9056253-B2;Fantasy sports interleaver ;2013;Techniques for configuring and operating a fantasy sports interleaver service are described herein. In some examples, a content feed is associated with each of a plurality of games (e.g., a plurality of football games). A plurality of clips may be created from each content feed. Fantasy point information may be associated with at least some of the clips. For example, if a football quarterback throws a touchdown pass within a clip, fantasy points may be awarded to the quarterback and/or assigned to the clip. The clip may be transmitted to a client device of a user of the fantasy sports interleaver service based at least in part upon a fantasy sports account of the user (e.g., based upon an athlete on the user's fantasy roster that is depicted in the clip).
US-11881302-B2;Virtual medical assistant methods and apparatus ;2013;In some aspects, a method of using a virtual medical assistant to assist a medical professional, the virtual medical assistant implemented, at least in part, by at least one processor of a host device capable of connecting to at least one network is provided. The method comprises receiving free-form instruction from the medical professional, providing the free-form instruction for processing to assist in identifying from the free-form instruction at least one medical task to be performed, obtaining identification of at least one impediment to performing the at least one medical task, and inferring at least some information needed to overcome the at least one impediment.
US-10630547-B2;System and method for automatic closed loop control ;2013;"A system and method for providing automatic closed loop control of a network using a dynamic control loop. The system includes one or more collectors and a remote network manager. The one or more collectors are configured to receive network traffic data from a plurality of network elements in the network. The remote network manager computes an initial control policy to the programmable network elements using (1) high-level policies, security requirements, and any anomalous traffic behavior; (2) configuration capability and current configuration of underlying network elements; (3) network topology, statistics, and tolerable configuration change; and (4) control loop parameters including stability, oscillation, and timescale. The remote network manager sends control policy parameters to the programmable network elements, observes the network, measures effectiveness of the initial control policy with respect to the high-level policy, and computes an updated control policy to send to the programmable network elements."
US-10381831-B2;System and method for digital energy metering and controlling appliances ;2013;"The present invention provides a method for monitoring and controlling power consumption at plurality endpoints. The method comprises, receiving raw data from plurality of endpoints, processing the raw data received from the plurality of the endpoints, communicating the processed data to a database using one or more protocols, interpreting the processed data into one or more events, measuring the power consumed by the plurality of the endpoints using the interpreted data; and controlling the power consumption of the plurality of the endpoints using one or more applications."
ES-2733954-T3;Composition comprising torasemide and baclofen to treat neurological disorders ;2013;A composition comprising at least torasemide and baclofen, or its sustained-release salts or formulations, for use to promote the regeneration of nerves or neurons in a subject suffering from a selected nerve lesion of neuropraxia, axonotmesis or neurotmesis, or a neuropathy caused by Direct physical nerve injury, or Charcot-Marie-Tooth.
US-10096173-B2;Parking payment detection ;2013;In one embodiment, a mobile device (e.g., a smartphone) is utilized to determine whether a user has paid for parking. The mobile device collects sensor data that describes actions of a mobile device or actions of an automobile or of a driver of the automobile. The sensor data includes one or more of location data, acceleration data, rotational data, or audio data. Either the mobile device or a centralized server performs an analysis of the sensor data to determine data indicative of a pay status of the parking spot. The pay status indicates whether the user has likely paid for parking. The mobile device or the centralized server is configured to generate a message based on the data indicative of the pay status of the parking spot.
US-9336248-B2;Anomaly detection in chain-of-custody information ;2013;A method includes receiving first vehicle log data related to modification of a first software part at a first vehicle. The method also includes receiving first ground log data of a first ground system. The first ground log data indicates first chain-of-custody information regarding the first software part. The method further includes analyzing the first vehicle log data and the first ground log data based on baseline data to detect an anomaly. The method also includes sending a notification in response to detecting the anomaly.
US-9741114-B2;Quantification of brain vulnerability ;2013;"The invention relates to a medical data processing method for determining a vulnerability field of a brain of a patient, the steps of the method being constituted to be executed by a computer and comprising: a) acquiring a nerve-indicating dataset comprising information about the brain of the patient suitable for identifying neural fibers in the brain of the patient; b) determining nodes within the brain preferably being neuron-rich grey matter parts of the brain; c) determining the axonal linkage of the nodes based on the nerve-indicating dataset to obtain edges connecting the nodes, the nodes and edges constituting a connectivity graph; d) determining a weight for each of the edges depending on centrality graph theoretical statistical measure of the respective edge in the connectivity graph; e) determining, for each of the edges, which voxels in a dataset of the brain of the patient belong to the edges or are passed by the edges and assigning or adding the determined weight of the respective edges to all of the voxels belonging to the respective edge to obtain a weighted voxel-based dataset of the brain of the patient defining the vulnerability field of the brain."
US-9996502-B2;High-dimensional systems databases for real-time prediction of interactions in a functional system ;2013;Computerized techniques can be used for algorithmically determining the composition of elements in a functional system represented in n-dimensional space using a logical data model. Functional attributes can be assigned to an element corresponding to a data entity in a logical data model that comprises at least two fields ordered by a set of interrelationships among at least two elements in the underlying functional system, the interrelationships corresponding to functional properties of a process converting a set of input elements to a set of output elements
US-9363217-B2;Indicating in an electronic message whether a user has previously accessed content provided by a resource ;2013;Arrangements described herein relate to indicating in an electronic message whether a user has previously accessed content provided by a resource. An electronic message can be received. The electronic message can include at least one uniform resource identifier. A determination can be made as to whether a user to whom the electronic message is sent has previously accessed content provided by a resource identified by the uniform resource identifier. In the electronic message, whether the user has previously accessed the content provided by the resource identified by the uniform resource identifier can be indicated.
US-10108884-B2;Learning user preferences for photo adjustments ;2013;In example embodiments, systems and methods for learning and using user preferences for image adjustments are presented. In example embodiments, a new image is received. A correction parameter based on previously stored user adjustments for similar images is determined. A user style that is an adjusted version of the new image is generated by applying the correction parameter. The user style is provided on a user interface. A user adjustment is received. Based on determining that a user sample image is within a predetermined threshold of closeness to the new image, data corresponding to the user sample image is replaced with new adjustment data for the new image in a database of user sample images used to generate the correction parameter. Based on determining that no user sample images are within the predetermined threshold of closeness, new adjustment data is appended to the database used to generate the correction parameter.
US-8811594-B1;Contact routing visualization system ;2013;A computing device generates a plurality of visual indications of connections made between customers and service representatives by an automated dispatcher system. The computing device further provides animations of the plurality of visual indications moving on a map between customer locations associated with the customers and service representative locations associated with the service representatives.
US-10373210-B1;Method and apparatus for generating an electronic communication ;2013;A method, apparatus, and computer program product are disclosed to improve generation of electronic communications. The method may provide a plurality of content slots each configured to receive content, the content comprising at least one of promotion content or non-promotion content. The method may also include maintaining a database comprising a plurality of promotion content generators and non-promotion content generators, and determining, using a processor, one of the plurality of promotion content generators or non-promotion content generators for respectively supplying corresponding promotion content or non-promotion content to each of the plurality of content slots. The determining the one of the plurality of promotion content generators or non-promotion content generators may include determining selection parameters, and scoring the plurality of promotion content generators and non-promotion content generators based at least in part on the selection parameters.
US-9542626-B2;Augmenting layer-based object detection with deep convolutional neural networks ;2013;"By way of example, the technology disclosed by this document receives image data; extracts a depth image and a color image from the image data; creates a mask image by segmenting the depth image; determines a first likelihood score from the depth image and the mask image using a layered classifier; determines a second likelihood score from the color image and the mask image using a deep convolutional neural network; and determines a class of at least a portion of the image data based on the first likelihood score and the second likelihood score. Further, the technology can pre-filter the mask image using the layered classifier and then use the pre-filtered mask image and the color image to calculate a second likelihood score using the deep convolutional neural network to speed up processing."
US-9429833-B1;Projection and camera system with repositionable support structure ;2013;A device includes a projection and camera system to create an augmented reality environment in which images are projected onto a scene and user movement within the scene is captured. In one implementation, the projection and camera system are mounted in a movable housing or head that is supported by a repositionable support structure. The housing can be moved to a desired position and then locked into a stationary and stable position for creation of the augmented realty environment.
US-10075460-B2;Power grid universal detection and countermeasure overlay intelligence ultra-low latency hypervisor ;2013;Any system with an interface may be attacked by a bad actor. If that interface is exposed to a network, the bad actor may launch a remote attack or cause other systems to attack the system. Many attacks exploit vulnerabilities that are unknown to the system operators (e.g., zero-day attacks). Power grid components, such as electricity meters, are increasingly networked and, therefore, increasingly attacked. By determining a pattern of behavior for a meter and then looking for a variation of the pattern, an attack may be identified. Once an attack is discovered, countermeasures may be launched to restore the system to normal operations, harden the system against future attack, and/or retaliate against the attacker.
US-10902088-B2;Quantitative analysis of signal related measurements for trending and pattern recognition ;2013;A computerized method for quantitative analysis of signal related measurements, performed with one or more processors, is disclosed. An estimated signature typifying a characteristic feature of the signal related measurements is produced. Multidimensional statistics on the signal related measurements are computed in a multidimensional space with respect to the estimated signature. Matching likelihoods of the signal related measurements are quantified based on distances of the signal related measurements with respect to a shell manifold derived from the multidimensional statistics and enveloping a signature manifold in the multidimensional space. Multidimensional statistics on the estimated signature and trending and pattern recognition are also possible from the signal multidimensional projection.
US-9430280-B1;Task timeouts based on input data characteristics ;2013;Methods and systems for task timeouts as a function of input data size are disclosed. A definition of a task is received. The definition of the task indicates a set of input data for the task. A timeout duration for the task is determined based on the set of input data. The timeout duration varies with one or more characteristics of the set of input data. The execution of the task is initiated. The execution of the task is stopped if the execution of the task exceeds the timeout duration.
US-9558401-B2;Scanbox ;2013;Embodiments are provided for content item classification. In some embodiments, an image for classification is received, a compact representation for the image having values indicative of pixel values within the received image is generated, a plurality of angle measurements for possible edges of at least one potential document within the received image are determined, and the image is classified using said compact representation and said plurality of angle measurements.
US-12082541-B2;Plant treatment based on morphological and physiological measurements ;2013;"A system for plant parameter detection, including: a plant morphology sensor having a first field of view and configured to record a morphology measurement of a plant portion and an ambient environment adjacent the plant, a plant physiology sensor having a second field of view and configured to record a plant physiology parameter measurement of a plant portion and an ambient environment adjacent the plant, wherein the second field of view overlaps with the first field of view; a support statically coupling the plant morphology sensor to the physiology sensor, and a computing system configured to: identify a plant set of pixels within the physiology measurement based on the morphology measurement; determine physiology values for each pixel of the plant set of pixels; and extract a growth parameter based on the physiology values."
US-10311356-B2;Unsupervised behavior learning system and method for predicting performance anomalies in distributed computing infrastructures ;2013;"An unsupervised behavior learning system and method for predicting anomalies in a distributed computing infrastructure. The distributed computing infrastructure includes a plurality of computer machines. The system includes a first computer machine and a second computer machine. The second computer machine is configured to generate a model of normal and anomalous behavior of the first computer machine, where the model is based on unlabeled training data. The second computer machine is also configured to acquire real-time data of system level metrics of the first machine; determine whether the real-time data is normal or anomalous based on a comparison of the real-time data to the model; and predict a future failure of the first computer machine based on multiple consecutive comparisons of the real-time data to the model. Upon predicting a future failure of the first computer machine, generate a ranked set of system-level metrics which are contributors to the predicted failure of the first computer machine, and generate an alarm that includes the ranked set of system-level metrics. The model of normal and anomalous behavior may include a self-organizing map."
US-9959699-B2;Method for assembling a luminaire within an autonomous luminaire assembly and vending system ;2013;A system for assembling a luminaire comprising a housing, a computer-controlled manipulation device, and a parts repository defined within the housing and configured to carry a plurality of light modules, a plurality of luminaire housings of various luminaire housing types, and a plurality of optics of various optic types. The system further comprises a programming device configured to program a light module of the plurality of light modules to emit light having lighting characteristics. Each of the light modules are configured to be removably couplable to the computer-controlled manipulation device. The luminaire housings each comprise a locking tab configured to permit the respective light modules to engage therewith, thereby enabling attachment of the respective light modules to the respective luminaire housings. Each of the optics comprise a locking tab configured to permit a respective luminaire housing to engage therewith, enabling attachment of the respective luminaire housing to the respective optic.
US-9361356-B2;System and method for clustering data in input and output spaces ;2013;A system for clustering a plurality of documents having input and output space data is disclosed that uses both input and output space criteria. The system can aggregate documents into clusters based on input and/or output space similarity measures, and then refine the clusters based on further input and/or output space similarity measures. Aggregation of documents into clusters can include forming a hierarchical tree based on the input and/or output space similarity measures where the hierarchical tree has a root node, branching into intermediate nodes, and branching into leaf nodes covering individual documents, where the hierarchical tree includes a leaf node for each document of the plurality of documents. The system can include forming a forest of sub-trees of the hierarchical tree based on cluster criteria. Textual and numeric similarity measures can be used depending on the type and distribution of data in the input and output spaces.
US-10053193-B2;Watercraft docking systems and methods of their operation ;2013;A system for securing a watercraft to a dock includes a first sensor for automatically detecting a securing point to which to dock the watercraft, an extendable arm with a cable inside, the cable having a proximal end for mounting to the watercraft, and a grasping element mounted to a distal end of the cable and configured to reversibly engage the securing point. A method for securing a watercraft to a dock includes automatically detecting a securing point on the dock, extending an arm from the watercraft toward the securing point, wherein the arm houses a cable having a proximal end mounted to the watercraft, and reversibly engaging the securing point using a grasping element mounted to a distal end of the arm.
US-11347754-B1;Context aware application manager ;2013;A method of managing a display of applications on a computing device can include identifying a plurality of contexts in which the computing device is used, each context being associated with (i) one or more signals and (ii) a plurality of applications. The method can also include detecting at least a subset of the signals during usage of the computing device and determining, based on the detected signals, that the computing devices is being used within a first context. The method can further include ranking, based on usage of the computing device, the applications associated with the first context. The method can still further include displaying, based on the ranking, representations of a first subset of the applications associated with the first context on a display of the computing device.
US-9082184-B2;Note recognition and management using multi-color channel non-marker detection ;2013;Techniques are described for creating and manipulating software notes representative of physical notes. A computing device comprises a processor and a note identification module executable on the processor and configured to separate an input image into a plurality of channelized input images. Each of the channelized input images are associated with a different color. The note identification module is configured to apply edge detection and feature extraction to identify polygons within each of the channelized input images and select, from the polygons from the channelized input images, a representative polygon for each of the physical notes in the input image.
US-10274916-B2;System for optimising workflow for efficient on-site data collection and determination of energy analysis and method of operation thereof ;2013;"An energy audit system (1400), including at least one controller (1410) which may obtain attribute information (AI) for an energy consuming space, the AI including information related to a plurality of attributes and corresponding attribute choice information for each of the plurality of attributes; determine dependencies of each of the plurality of attributes; determine a ranking of each of the attributes based upon a dependency score of each of the attributes; determine an optimized workflow based upon the ranking of each of the attributes; and/or renders a user interface (UI) in accordance with the optimized workflow."
US-9269011-B1;Graphical refinement for points of interest ;2013;Various embodiments crowd source images to cover various angles, zoom levels, and elevations of objects and/or points of interest (POIs) while under various lighting conditions. The crowd sourced images are tagged or associated with a particular POI or geographic location and stored in a database for use by an augmented reality (AR) application to recognize objects appearing in a live view of a scene captured by at least one camera of a computing device. The more comprehensive the database, the more accurately an object or POI in the scene will be recognized and/or tracked by the AR application. Accordingly, the more accurately an object is recognized and tracked by the AR application, the more smoothly and continuous the content and movement transitions thereof can be presented to users in the live view.
US-10388094-B2;Intelligent door lock system with notification to user regarding battery status ;2013;An intelligent door lock system provides notification of energy source status. A position sensing device is configured to be coupled to a drive shaft of a lock device. The position sensing device sensing position of the drive shaft assists in locking and unlocking a lock of a lock device. An engine with a memory is provided, with the engine coupled to the positioning sensing device, and a circuit coupled to the engine. An energy source is coupled to the circuit. A server is associated with the intelligent door lock system and provides notification of energy source status.
US-10371405-B2;Building power management systems ;2013;Methods, systems, and devices are disclosed for managing building power, in one aspect, a method for managing building power includes determining values for power usage of a heating, ventilation, or air conditioning (HVAC) system in one or more zones of a building, the values including a cost of power value, a comfort value, a weighting function between the cost of power value and the comfort value, or a thermal storage value, in which the determining the values is based on a plurality of parameters including a price of power, a time of use, a total power allocation, or random variables including weather and building occupancy factors, and determining a power level for a plurality of states based on the determined values, the plurality of states corresponding to different levels of power to operate the HVAC system in the one or more zones.
US-9367519-B2;Sparse matrix data structure ;2013;Various embodiments relating to encoding a sparse matrix into a data structure format that may be efficiently processed via parallel processing of a computing system are provided. In one embodiment, a sparse matrix may be received. A set of designated rows of the sparse matrix may be traversed until all non-zero elements in the sparse matrix have been placed in a first array. Each time a row in the set is traversed, a next non-zero element in that row may be placed in the first array. If all non-zero elements for a given row of the set of designated rows have been placed in the first array, the given row may be replaced in the set of designated rows with a next unprocessed row of the sparse matrix. The data structure in which the sparse matrix is encoded may be outputted. The data structure may include the first array.
US-9715497-B1;Event detection based on entity analysis ;2013;Techniques are described for analyzing a submitted manuscript through the use of an entity/action relationship matrix determined for the manuscript. The entity/action relationship matrix may describe one or more entities, such as characters, locations, objects and so forth, which are identified in the manuscript using a natural language analysis such as a part-of-speech analysis. The entity/action relationship matrix may also describe actions or events associated with each of the entities, as determined using the natural language analysis. The entity/action relationship matrix may be employed to determine whether the manuscript complies with rules constraining the use of entities in the manuscript.
US-9535938-B2;Efficient and fault-tolerant distributed algorithm for learning latent factor models through matrix factorization ;2013;A method for estimating model parameters. The method comprises receiving a data set related to a plurality of users and associated content, partitioning the data set into a plurality of sub data sets in accordance with the users so that data associated with each user are not partitioned into more than one sub data set, storing each of the sub data sets in a separate one of a plurality of user data storages, each of said data storages being coupled with a separate one of a plurality of estimators, storing content associated with the plurality of users in a content storage, where the content storage is coupled to the plurality of estimators so that the content in the content storage is shared by the estimators, and estimating, asynchronously by each estimator, one or more parameters associated with a model based on data from one of the sub data sets.
US-9390561-B2;Personal holographic billboard ;2013;Methods for generating and displaying personalized virtual billboards within an augmented reality environment are described. The personalized virtual billboards may facilitate the sharing of personalized information between persons within an environment who have varying degrees of acquaintance (e.g., ranging from close familial relationships to strangers). In some embodiments, a head-mounted display device (HMD) may detect a mobile device associated with a particular person within an environment, acquire a personalized information set corresponding with the particular person, generate a virtual billboard based on the personalized information set, and display the virtual billboard on the HMD. The personalized information set may include information associated with the particular person such as shopping lists and classified advertisements. The HMD may share personalized information associated with an end user of the HMD with the mobile device based on whether the particular person is a friend or unknown to the end user.
US-9443149-B2;Method and apparatus for detecting smoke from image ;2013;"Provided are a fire detecting apparatus and a method thereof for detecting a fire, the method includes operations of extracting a feature of at least one object in an input image by using a value of a brightness difference between pixels of the input image or by using an RGB value of the input image; converting the extracted feature of the at least one object into an N dimensional feature; and performing Support Vector Machine (SVM) machine learning on the N dimensional feature of the at least one object."
US-9519461-B2;Dynamically evolving cognitive architecture system based on third-party developers ;2013;A dynamically evolving cognitive architecture system based on third-party developers is described. A system forms an intent based on a user input, and creates a plan based on the intent. The plan includes a first action object that transforms a first concept object associated with the intent into a second concept object and also includes a second action object that transforms the second concept object into a third concept object associated with a goal of the intent. The first action object and the second action object are selected from multiple action objects. The system executes the plan, and outputs a value associated with the third concept object.
US-9600777-B2;Configuring and optimizing computational structure for a machine learning application using a tuple of vectors ;2013;A method provides program structures for constructing a program that is learned over training data. In one example, two specific program structures are provided in which the first program structure transforms each vector in an input tuple of vectors to provide an output tuple of vectors, and the second program structure operates on an input tuple of vectors to provide an output tuple of vectors by applying one or more transformations that each involves two or more vectors in the input tuple. The transformations of the first and second program structures may be linear transformations. The program may alternatively execute the first program structure and the second program structure in any suitable order a number of times, beginning with operating one of the program structures on an initial tuple of vectors. The vectors may each consist of an ordered set of real numbers.
US-9766862-B2;Event driven adaptive user interface ;2013;A method and/or computer program product provide an event driven adaptive user interface. A high-level event is received from a high-level event generator. A determination is made as to whether the high-level event is of a registered event type according to a mapping to one or more registered possible action types, where the registered event type and registered possible action types include payload objects with mappings to one or more user interface controls. One or more user interface controls for the high-level event and for possible actions are displayed to a user for selection. The user selection is then processed for the high-level event to initiate zero or more actions.
US-10817663-B2;Dynamic native content insertion ;2013;Approaches, techniques, and mechanisms are disclosed for automatically inserting supplemental items into documents. According to an embodiment, a first request is received, comprising document information that identifies a particular document. A target repeated structure type, to which a group of items in the particular document conform, is identified within the particular document. Based on the target repeated structure type, a template is generated. A new content item is generated by applying descriptive metadata that describes the new content item to the template. The new content item conforms to the target repeated structure type. The new content item is inserted in the particular document at an insertion point before or after a particular content item that conforms to the target repeated structure type.
US-9639902-B2;System and method for managing targeted social communications ;2013;A system and method are provided for targeting customers through social networks. Social media data of interest associated with a plurality of social media objects are extracted from at least one social networking platform. The social media data of interest are stored. The social media data are classified according to pre-defined categories. Based on the classifying, a subset of the plurality of social media objects relevant to a campaign targeting customers is identified. At least one social media object of the subset of social media objects is presented to a user in a form adapted to facilitate user action on the at least one social media object.
US-9406220-B2;Telemetry system with tracking receiver devices ;2013;A wireless power transmission system includes, a transmit antenna which in operation produces a wireless field, an amplifier coupled to the transmit antenna, a load sensing circuit coupled to the amplifier and a controller coupled to the load sensing circuit. A monitoring device has one or more sensors and a unique user ID. The one or more sensors acquire user information selected from of at least one of, a user's activities, behaviors and habit information. The monitoring device includes an ID circuitry. A communication interface receives information about the unique user ID when the load sensing circuit indicates the monitoring device is within the wireless field. The indication is created using at least a change in power consumption.
US-9710793-B2;Associating a meeting room with a meeting ;2013;Arrangements described relate to associating a meeting room with a meeting. A meeting invitation being accessed by a first recipient can be identified, wherein the meeting invitation is sent to a plurality of recipients. A location associated with the first recipient of the meeting invitation can be identified, and whether the location associated with the first recipient is similar to a location associated with a sender of the meeting invitation can be determined. Responsive to determining that the location associated with the first recipient is not similar to the location associated with a sender of the meeting invitation, the first recipient can be prompted to reserve a meeting room at the location associated with the first recipient. Responsive to receiving from the first recipient an indication of the meeting room being reserved, an association between the meeting and the meeting room can be created.
US-9558454-B2;System and method for model-based inventory management of a communications system ;2013;A method for management entity operations includes receiving a request to collect data for an entity in a communications system, collecting the data for the entity utilizing a set of protocols selected using knowledge defined by a first data model of a data model list derived from an information model of the communications system, and saving the data collected.
US-10149238-B2;Facilitating intelligent radio access control ;2013;Intelligent radio access control selecting a first cell device of a first cell layer or a second cell device of a second cell layer or selecting a radio access technology for communication by a mobile device are provided. A device receives information indicative of an access assignment for communication. The access assignment is generated based on a defined criterion, which is associated with a policy of determining a cell layer assignment prior to determining a radio access technology (RAT) assignment. In response to receiving the information, the device can update its configuration to transmit via a transmission parameter based on the information. The cell layer assignment can offload traffic from the first cell device to the second cell device while the RAT assignment can re-assign the device from a first RAT to a second RAT. Assignment can be based on network conditions or mobility state or applications of the device.
US-9607014-B2;Image tagging ;2013;A system is configured to annotate an image with tags. As configured, the system accesses an image and generates a set of vectors for the image. The set of vectors may be generated by mathematically transforming the image, such as by applying a mathematical transform to predetermined regions of the image. The system may then query a database of tagged images by submitting the set of vectors as search criteria to a search engine. The querying of the database may obtain a set of tagged images. Next, the system may rank the obtained set of tagged images according to similarity scores that quantify degrees of similarity between the image and each tagged image obtained. Tags from a top-ranked subset of the tagged images may be extracted by the system, which may then annotate the image with these extracted tags.
US-11312946-B2;Detergent compositions ;2013;"The present invention relates to detergent compositions comprising a variant of a parent lipase which variant has lipase activity, has at least 60% but less than 100% sequence identity with SEQ ID NO: 2, and comprises substitutions at positions corresponding to T231R+N233R and at least one or more (e.g., several) of D96E, D111A, D254S, G163K, P256T, G91T, and G38A of SEQ ID NO: 2. The present invention also relates to use of the compositions, methods of producing the compositions, and methods of cleaning.The present invention furthermore relates to variants and polynucleotides encoding the variants; nucleic acid constructs, vectors, and host cells comprising the polynucleotides."
US-9073623-B1;System and method for dynamic aeroelastic control ;2013;The present invention proposes a hardware and software architecture for dynamic modal structural monitoring that uses a robust modal filter to monitor a potentially very large-scale array of sensors in real time, and tolerant of asymmetric sensor noise and sensor failures, to achieve aircraft performance optimization such as minimizing aircraft flutter, drag and maximizing fuel efficiency.
US-10068405-B2;Coin recognition system and method ;2013;"A coin handling system performs a one or two-part coin handling and recognition process. In the first part of the two-part process, the system images bulk coins, determines the coin types or other attributes, and returns at least some of the coins to the bulk coin receptacle; in the second part, the system re-images the coins and uses the coin types or attributes determined in the first part to efficiently and economically perform machine recognition of attributes of the coins. The output is used to handle the coins and to determine a price to pay for the coins. The images are bright field images suitable for use by people."
US-9648320-B2;Methods and systems for processing content ;2013;Methods and system for processing data are disclosed. One method can comprise receiving content data in a first format and context description data relating to a portion of the content data. The method may further comprise converting the portion of the content data to an intermediate format, and converting the portion of the content data from the intermediate format to a second format based at least in part upon the context description data.
US-10832467-B2;Method and system for rule based display of sets of images using image content derived parameters ;2013;The invention provides, in some aspects, a system for implementing a rule derived basis to display image sets. In various embodiments of the invention, the selection of the images to be displayed, the layout of the images, as well as the rendering parameters and styles can be determined using a rule derived basis. The rules are based on meta data of the examination as well as image content that is being analyzed by neuronal networks. In an embodiment of the present invention, the user is presented with images displayed based on their preferences without having to first manually adjust parameters.
US-9305554-B2;Multi-level speech recognition ;2013;A method and device for recognizing an utterance. The method includes transmitting context data associated with a first device to a second device. A first speech recognition model is received from the second device. The first speech recognition model is a subset of a second speech recognition model present at the second device. The first speech recognition model is based on the context data. It is determined whether the utterance can be recognized at the first device based on the first speech recognition model. If the utterance cannot be recognized at the first device, then at least a portion of the utterance is sent to the second device. If the utterance can be recognized at the first device, then an action associated with the recognized utterance is performed.
US-10068170-B2;Minimizing global error in an artificial neural network ;2013;Computer systems, machine-implemented methods, and stored instructions are provided for minimizing an approximate global error in an artificial neural network that is configured to predict model outputs based at least in part on one or more model inputs. A model manager stores the artificial neural network model. The model manager may then minimize an approximate global error in the artificial neural network model at least in part by causing evaluation of a mixed integer linear program that determines weights between artificial neurons in the artificial neural network model. The mixed integer linear program accounts for piecewise linear activation functions for artificial neurons in the artificial neural network model. The mixed integer linear program comprises a functional expression of a difference between actual data and modeled data, and a set of one or more constraints that reference variables in the functional expression.
US-11328323-B2;Systems and methods for matching online users across devices ;2013;"Systems and methods are disclosed for associating a plurality of Internet-enabled devices with a common user profile for targeting Internet content or advertising. One method includes: receiving, from a plurality of Internet-enabled devices, a plurality of requests for electronic content or advertising; extracting, from each of the plurality of requests, a source IP address and a unique identifier associated with the respective Internet-enabled device; for each source IP address for which requests were received over a predetermined time period from a number of Internet-enabled devices below a threshold number of devices, identifying each possible pair of devices from which requests were received; and for each possible pair of devices, calculating a probability that the pair of devices are owned or operated by a common user."
