id,title,year,abstract,primary_code,secondary_codes
US-11876842-B2,System and method for identifying active communicator ,2021,"A method includes receiving a plurality of video data associated with a plurality of users in an electronic conference. The method further includes processing the plurality of video data to determine whether an action of a user matches an active communicator action. In response to determining that the action of the user matches the active communicator action, the method further includes determining that the user intends to actively communicate audio or video data in the electronic conference. Moreover, the method includes identifying the user as an active communicator within the electronic conference.",251,"['252', '351']"
US-11671480-B2,Network topology model generation and deployment for machine learning systems ,2021,"Techniques are described herein for generating and deploying network topologies to implement machine learning systems. A topology deployment system may receive data representing a logical model corresponding to a machine learning system, and may analyze the machine learning system to determine various components and attributes of the machine learning system to be deployed. Based on the components and attributes of the machine learning system, the topology deployment system may select target resources and determine constraints for the deployment of the machine learning system. A corresponding network topology may be generated and deployed across one or a combination of workload resource domains. The topology deployment system also may monitor and update the deployed network topology, based on performance metrics of the machine learning system and/or the current status of the system in a machine learning pipeline.",252,"['251', '133']"
US-11972627-B2,Intelligent data extraction system and method ,2021,"A system and method for automating and improving data extraction from a variety of document types, including both unstructured, structured, and nested content, is disclosed. The system and method incorporate an intelligent machine learning model that is designed to intelligently identify chunks of text, map the fields in the document, and extract multi-record values. The system is designed to operate with little to no human intervention, while offering significant gains in accuracy, data visualization, and efficiency. The architecture applies customized techniques including density-based adaptive text clustering, tabular data extraction based on hierarchical intelligent keyword searches, and natural language processing-based field value selection.",251,"['252', '133']"
US-11830189-B2,Systems and methods to process ultrasound images for musculoskeletal conditions ,2021,"Systems and methods are disclosed herein for processing ultrasound images to identify objects for diagnostic and/or interventional use. For instance, an ultrasound image of an anatomical structure may be received from a computing device of an ultrasound imaging system. The ultrasound image may be input to a machine learning model that is trained to identify a plurality of objects in ultrasound images of the anatomical structure. The plurality of objects may include anatomical features, disruptive features, and/or instruments. A prediction of one or more objects from the plurality of objects identified in the ultrasound image may be received as output of the machine learning model. An indication of the prediction may be provided to the computing device for display on a display of the ultrasound imaging system.",251,"['351', '321', '221']"
US-11842170-B2,Collaborative industrial integrated development and execution environment ,2021,"A method for providing access to a development and execution (D&E) platform for development of industrial software, including providing while the D&E platform is being accessed a GUI with a development tool having process flow and code editors and an execution tool and arranging two or more programming blocks of a process flow responsive to input from an author when the process flow editor is accessed. The two or more programming blocks, when arranged, are configured to be executed. The method further includes editing source code of the two or more programming blocks responsive to input from the author when the code editor is accessed, compiling at least one of the two or more programming blocks responsive to input from the author when the execution tool is accessed, and executing the compiled at least one programming block responsive to input from the author when the execution tool is accessed.",251,"['252', '133']"
US-11563986-B1,Machine learning techniques for component-based image preprocessing ,2021,"In various embodiments, a training application trains a machine learning model to preprocess images. In operation, the training application computes a chroma sampling factor based on a downscaling factor and a chroma subsampling ratio. The training application executes a machine learning model that is associated with the chroma sampling factor on data that corresponds to both an image and a first chroma component to generate preprocessed data corresponding to the first chroma component. Based on the preprocessed data, the training application updates at least one parameter of the machine learning model to generate a trained machine learning model that is associated with the first chroma component.",251,"['252', '351']"
US-12080177-B2,Computing device and method for determining a revised flight plan as a function of battery temperature ,2021,"A computing device for determining a revised flight plan as a function of battery temperature in an electric aircraft is disclosed. The computing device includes a battery model that may receive a flight plan and communicate with a machine-learning model, which may be trained as a function of a training set correlating data describing the flight plan to battery temperature labels. The battery model may generate a temperature output using the machine-learning model and determine the revised flight plan using the machine-learning model if the temperature output exceeds a threshold temperature. The computing device may receive the temperature output from the battery model and compare the temperature output to the threshold temperature.",251,"['215', '214']"
US-11765332-B2,Virtual 3D communications with participant viewpoint adjustment ,2021,"A method for conducting a three dimensional (3D) video conference between multiple participants, the method may include receiving second participant metadata and first viewpoint metadata by a first unit that is associated with a first participant, wherein the second participant metadata is indicative of a pose of a second participant and an expression of the second participant, wherein the first viewpoint metadata is indicative of a virtual position from which the first participant requests to view an avatar of the second participant generating, by the first unit, and based on the second participant metadata and the first viewpoint metadata, a second participant representation information wherein the second participant representation information comprises a compact 3D model of the second participant and a second participant texture map and determining, for the first participant and during the 3D video conference, a representation of virtual 3D video conference environment, wherein the determining is based on the second participant representation information.",251,"['252', '351']"
US-11659408-B2,Indicating beam pattern information corresponding to a comparison between synchronization signal block beams ,2021,"Various aspects of the present disclosure generally relate to wireless communication. In some aspects, a user equipment (UE) may receive a differential beam pattern indication that indicates beam pattern information corresponding to a comparison between a first synchronization signal block (SSB) beam pattern associated with a first transmit receive point (TRP) and a second SSB beam pattern associated with a second TRP. The UE may receive an SSB associated with the second TRP based at least in part on the differential beam pattern indication. Numerous other aspects are described.",215,"['251', '252', '352']"
US-12045611-B1,Reconfigurable neural network processing based on subgraph recognition ,2021,"In one example, a method comprises: receiving input codes, wherein the input codes represent a computational dataflow graph traversing the computational dataflow graph to identify single-entry-single-exit (SESE) subgraphs of the computational dataflow graph, wherein each SESE subgraph has a sequence of nodes comprising a root node and a child node and representing a sequence of element-wise operators, wherein the root node receives a single input tensor, and wherein the child node outputs a single output tensor determining a merged operator for each SESE subgraph and generating executable instructions for the computational dataflow graph to be executed by a hardware accelerator having a first execution unit and a second execution unit, wherein the executable instructions comprise first executable instructions for the merged operators targeted at the first execution unit, and second executable instructions for other operators of the computational dataflow graph targeted at the second execution unit.",251,"['252', '215']"
US-11829877-B2,Classical and quantum algorithms for orthogonal neural networks ,2021,"Orthogonal neural networks impose orthogonality on the weight matrices. They may achieve higher accuracy and avoid evanescent or explosive gradients for deep architectures. Several classical gradient descent methods have been proposed to preserve orthogonality while updating the weight matrices, but these techniques suffer from long running times and provide only approximate orthogonality. In this disclosure, we introduce a new type of neural network layer. The layer allows for gradient descent with perfect orthogonality with the same asymptotic running time as a standard layer. The layer is inspired by quantum computing and can therefore be applied on a classical computing system as well as on a quantum computing system. It may be used as a building block for quantum neural networks and fast orthogonal neural networks.",251,"['212', '211']"
US-11833918-B2,Connector and method for use for authorizing battery charging for an electric vehicle ,2021,"A connector for charging an electric vehicle that includes a housing configured to mate with an electric vehicle port of an electric vehicle, at least a sensor configured to detect an attachment datum as a function of the housing mating with an electric vehicle port, and transmit the attachment datum to a computing device, a computing device configured to receive the attachment datum from the at least a sensor, receive an identification datum from the electric vehicle, generate a verification datum as a function of the identification datum and the attachment datum, and determine an authorization status as a function of the verification datum.",215,"['251', '252', '311']"
DE-102021203492-B3,Computer-implemented method and system for training a machine learning method ,2021,"The invention relates to a computer-implemented method for training a machine learning method for recognizing future trajectories of objects in relation to an ego vehicle, comprising the steps: - providing chronologically consecutive global traffic scenarios as chronologically consecutive frames in a global coordinate system, - identifying all objects in the global traffic scenarios with different markers, - determining the ego pose of the ego vehicle in the consecutive frames, - transforming the frames with the marked objects based on the determined ego pose into a local coordinate system as a local traffic scenario, so that the respective frame has the same orientation as the ego vehicle in the respective frame and the coordinates of the ego vehicle are the coordinate origin, so that the local traffic scenarios have the same orientation as the ego vehicle, the tran sformed frames are used as historical frames up to a first point in time and the transformed frames are used as ground truth frames from the first point in time to a second point in time,- training the machine learning method using the historical frames (1a, .., 1e), for determining future local traffic scenarios up to a second point in time as future frames and comparing the future frames generated by the machine learning method with the corresponding ground truth frames (2a, .., 2e). The invention also relates to a corresponding system.",251,"['214', '252']"
US-11724196-B2,Enhancing gaming content for previously developed gaming applications ,2021,"The present disclosure relates to systems, methods, and computer-readable media for identifying a variety of events that occur within a gaming session and implementing one or more in-game enhancements based on the identified events. For example, a gaming service (e.g., a cloud gaming server) can leverage content analysis and event recognition services on a cloud computing system to detect one or more in-game events based on gaming content (e.g., video content, audio content, controller inputs) that is delivered to a client system. Systems described herein can cause in-game enhancements to be implemented on a client system in response to detected events. Detection of events and implementation of the various enhancements may be performed without significant redevelopment of gaming applications, even where a gaming application has been previously shipped.",251,"['252', '351']"
US-11880913-B2,Generation of stylized drawing of three-dimensional shapes using neural networks ,2021,"Techniques for generating a stylized drawing of three-dimensional (3D) shapes using neural networks are disclosed. A processing device generates a set of vector curve paths from a viewpoint of a 3D shape extracts, using a first neural network of a plurality of neural networks of a machine learning model, surface geometry features of the 3D shape based on geometric properties of surface points of the 3D shape determines, using a second neural network of the plurality of neural networks of the machine learning model, a set of at least one predicted stroke attribute based on the surface geometry features and a predetermined drawing style generates, based on the at least one predicted stroke attribute, a set of vector stroke paths corresponding to the set of vector curve paths and outputs a two-dimensional (2D) stylized stroke drawing of the 3D shape based at least on the set of vector stroke paths.",251,"['212', '216']"
US-12001937-B2,"Optical neural network, data processing method and apparatus based on same, and storage medium ",2021,"Disclosed are a data processing method and apparatus based on an optical neural network, a computer-readable storage medium, and an optical neural network. The method includes: acquiring initial optical information and final output optical information as well as intermediate input optical information and intermediate output optical information at input/output ports of the phase shifter of an input optical signal in a case that beam-splitting ratios of the beam splitters of the two interference optical path structure satisfy a beam-splitting compensation condition calculating parameters of the internal phase shifters of the two interference optical path structures in a case that the initial optical information and the intermediate input optical information as well as the intermediate output optical information and the final output optical information satisfy a preset beam-splitting condition of the optical neural network and performing data processing by using the optical neural network based on the parameters.",215,"['211', '251']"
US-11860067-B2,Thermal test vehicle ,2021,"Systems and methods for evaluating cooling characteristics are disclosed. In at least one embodiment, a thermal test vehicle can be used to simulate a thermal performance of a computing unit.",215,"['214', '311']"
US-11864925-B2,Machine learning techniques for detecting splinting activity ,2021,"Various embodiments of the present invention provide methods, apparatus, systems, computing devices, computing entities, and/or the like for performing splinting activity detection. Certain embodiments of the present invention utilize systems, methods, and computer program products that perform splinting activity detection using at least one of splinting activity detection machine learning models, observed inspiration-expiration waveform pattern, and expected inspiration-expiration waveform patterns.",251,"['214', '213']"
US-11818806-B2,ML model training procedure ,2021,"This disclosure provides systems, devices, apparatus, and methods, including computer programs encoded on storage media, for an ML model training procedure. A network entity may receive a trigger to activate an ML model training procedure based on at least one of an indication from an ML model repository or a protocol of the network entity. The network entity may transmit an ML model training request to activate the ML model training at one or more nodes. The one or more nodes may be associated with a RAN that may transmit, based on receiving the ML model training request, ML model training results indicative of a trained ML model. In aspects, an apparatus, such as a UE, may train the ML model based on an ML model training configuration received from the RAN, and transmit an ML model training report indicative of the trained ML model.",251,"['252', '351']"
US-11119985-B1,"Apparatuses, methods, and computer program products for the programmatic documentation of extrinsic event based data objects in a collaborative documentation service ",2021,"Methods, apparatuses, or computer program products are disclosed providing for the programmatic translation and ingestion of exported event data objects between an extrinsic event scheduling service and a collaborative documentation service via an extrinsic event consolidation system. The extrinsic event consolidation system provides for the generation of collaborative event documentation data structures based on exported event data objects comprising elements of an extrinsic event. The collaborative event documentation data structure may be used to generate exported event data objects to communicate elements of an extrinsic event to an extrinsic event scheduling service. Various processes are described for the translation of extrinsic event data objects between disparate services including multiple disparate extrinsic event scheduling services and disparate collaborative documentation services.",251,"['252', '351']"
US-11961284-B2,Task appropriateness determination apparatus ,2021,"A task appropriateness determination apparatus includes a first learning unit causing artificial intelligence (AI) to learn image information of an index indicating a target object in a task appropriately completed state, an appropriate image provider providing an image possibly including the target object in the appropriately completed state and the index, a second learning unit causing the AI to detect an image where the index is present from the provided image after learning of the index, and learn image information of the target object in the image where the index is present, an image capturing unit capturing an image of a region including the target object and the index at least after the task, and a task appropriateness determiner determining that the task has been appropriately performed in response to detection by the AI of the target object roughly identical to the learned target object in the appropriately completed state.",251,"['252', '351']"
US-11848017-B2,Pronoun-based natural language processing ,2021,"Disclosed herein are various embodiments for pronoun-based natural language processing. An embodiment operates by receiving a plurality of text-based sentences each comprising a plurality of words, and each text-based sentence including a pronoun. A plurality of candidate nouns are identified amongst the plurality of words. A trigger word is identified from the plurality of words, wherein the trigger word is associated with both the pronoun and one of the plurality of candidate nouns. A score for each of the candidate nouns is received based on a relationship with the trigger word. The candidate noun with a highest score is selected as being associated with the pronoun.",251,"['264', '252']"
US-11893345-B2,Inducing rich interaction structures between words for document-level event argument extraction ,2021,"Systems and methods for natural language processing are described. One or more embodiments of the present disclosure receive a document comprising a plurality of words organized into a plurality of sentences, the words comprising an event trigger word and an argument candidate word, generate word representation vectors for the words, generate a plurality of document structures including a semantic structure for the document based on the word representation vectors, a syntax structure representing dependency relationships between the words, and a discourse structure representing discourse information of the document based on the plurality of sentences, generate a relationship representation vector based on the document structures, and predict a relationship between the event trigger word and the argument candidate word based on the relationship representation vector.",251,"['264', '252']"
US-11948117-B2,Method and system for machine learning based service performance intelligence ,2021,"A method and system for cloud based service provider performance evaluation are disclosed. The method may include extracting service record data and ticket status change record data from the service ticket data and aggregating the service record data and the ticket status change record data. The method may include calculating ticket level performance metric data based on the aggregated record data and generating ticket level performance scores based on the ticket level performance metric data. The method may further include generating service level performance scores based on the service level performance metric data and generating service feedback performance scores based on the service feedback metric data. The method may further include merging the ticket level performance scores, the service level performance scores, and the service feedback performance scores to generate performance vectors and evaluating overall performances of the service providers based on the set of performance vectors.",251,"['252', '212']"
US-11823307-B2,Method for high-dimensional image reconstruction using low-dimensional representations and deep learning ,2021,"A method for MR imaging includes acquiring with an MR imaging apparatus undersampled k-space imaging data having one or more temporal dimensions and two or more spatial dimensions transforming the undersampled k-space imaging data to image space data using zero-filled or sliding window reconstruction and sensitivity maps decomposing the image space data into a compressed representation comprising a product of spatial and temporal parts, where the spatial part comprises spatial basis functions and the temporal part comprises temporal basis functions processing the spatial basis functions and temporal basis functions to produce reconstructed spatial basis functions and reconstructed temporal basis functions, wherein the processing iteratively applies conjugate gradient and convolutional neural network updates using 2D or 3D spatial and 1D temporal networks and decompressing the reconstructed spatial basis functions and reconstructed temporal basis functions to produce a reconstructed MRI image having one or more temporal dimensions and two or more spatial dimensions.",251,"['215', '211']"
US-12041120-B2,5G service based architecture (SBA) communication based on machine learning ,2021,"A method, system, and storage medium are provided. The method may include receiving, by a network repository function (NRF), registration information of each of a plurality of network functions (NFs), determining, by the NRF, load balance prioritization information for the plurality of NFs based on the received registration information, and transmitting, by the NRF to a service mesh control plane, the load balance prioritization information. The service mesh control plane may be configured to perform load balancing on the plurality of NFs based on the load balance prioritization information.",252,"['251', '351']"
US-11877048-B2,Camera initialization for reduced latency ,2021,"Systems, methods, and non-transitory media are provided for predictive camera initialization. An example method can include obtain, from a first image capture device, image data depicting a scene classify the scene based on the image data based on the classification of the scene, predict a camera use event and based on the predicted camera use event, adjust a power mode of at least one of the first image capture device and a second image capture device.",251,"['252', '351']"
US-12039275-B2,Method of machine learning and information processing apparatus ,2021,"A non-transitory computer-readable recording medium stores a program for causing a computer to execute a process, the process includes identifying first named entities and first verbs in a dependent relationship respectively with the first named entities from each of a plurality of sentences, vectorizing each of the plurality of sentences based on the first named entities and the first verbs, identifying, out of the plurality of sentences, one or more sentences each having a similarity greater than or equal to a threshold with respect to a specific sentence based on a plurality of vectors generated by the vectorizing, the similarity between two sentences being defined as a similarity between vectors generated by vectorizing the two sentences, and executing training of a machine learning model based on the one or more sentences.",251,"['252', '264']"
US-11743313-B2,"Methods, systems, and apparatuses for adaptive bitrate ladder construction based on dynamically adjustable neural networks ",2021,"Methods, systems, and apparatuses are described for streaming content. The embodiments described herein may apply to ABR streaming and output an optimized ABR ladder enabling a playback device to maximize the perceived video quality of received content, provide substantially constant visual quality, and/or minimize rebuffering content. The playback device may request an ABR representation associated with an ABR ladder that has been optimized based on one or more neural networks. The one or more neural networks may be pre-trained based on one or more properties and characteristics/features of the video content. The one or more neural networks may process the video content to dynamically determine parameters such as the bitrates of each ABR representation for the content. The parameters may be used to output the encoded ABR representations.",251,"['252', '351']"
US-11934521-B2,System and method of situation awareness in industrial control systems ,2021,"A system and method for a threat monitoring device for determining, within an industrial control system over a data communication network, cross-correlated behaviors of an information technology domain, an operational technology domain, and a physical access domain and associated threats. The method includes receiving sensor data from the information technology domain, sensor data from the operational technology domain, and sensor data from the physical access domain, fusing the sensor data of each of the domains to obtain fused sensor data, determining feature sets from the fused sensor data using behavior profiles, constructing behaviors as sets of the features over time periods, classifying the behaviors to determine a degree of anomaly, classifying anomalous behaviors to determine a threat probability, generating an alert based on the degree of anomaly and the threat probability, displaying particular sensor data and particular time periods associated with the alert.",251,"['252', '351']"
US-11762952-B2,Artificial reality application lifecycle ,2021,"Aspects of the present disclosure are directed to an artificial reality (XR) application system controlling applications in an artificial reality environment. In various cases, these controls include automatically suggesting XR applications by determining an XR context and identifying applications that match the XR context. These applications can be suggested to a user, who can authorize their execution, setting permissions for the application. In some cases, applications can be divided into components which can be progressively downloaded. By providing application suggestions relevant to the current context and progressively downloading application components, applications can appear ambient, rather than relying on users to constantly download, install, or activate applications. Permissions for applications may be revoked permanently or for certain situationsâ€”either through user permissions selections or automatically in response to determined user intents. When multiple applications are simultaneously authorized to execute, the XR application system can employ a ranking system to prevent overcrowding.",251,"['252', '351']"
US-11830624-B2,System and method for determining data quality for cardiovascular parameter determination ,2021,"The system for cardiovascular parameter data quality determination can include a user device and a computing system, wherein the user device can include one or more sensors, the computing system, and/or any suitable components. The computing system can optionally include a data quality module, a cardiovascular parameter module, a storage module, and/or any suitable modules. The method for cardiovascular parameter data quality determination can include acquiring data and determining a quality of the data. The method can optionally include processing the data, and/or determining a cardiovascular parameter, training a data quality module, any suitable steps.",251,"['213', '214', '252']"
US-11663908-B2,Method and system for misbehavior detection report management routing ,2021,"Methods, misbehavior management systems, non-transitory processor-readable media of various embodiments provide for managing the generation, storage, and transmission of misbehavior reports from vehicle-to-everything (V2X) onboard equipment to an associated entity, such as a misbehavior managing authority. Various embodiments may include detecting a misbehavior condition has occurred and determining whether to generate a misbehavior report based on an aggregated criticality value. The misbehavior management system may then determine whether to store the generated misbehavior report. The misbehavior management system may also determine whether to transmit the generated misbehavior report to a misbehavior managing authority. In some embodiments, the misbehavior management system may determine which stored misbehavior reports may be deleted from storage.",251,"['252', '133']"
US-11321697-B1,"Financial services platform with integrated banking, credit, and P2P capabilities ",2021,"A method implemented by one or more computer servers associated with a financial services platform includes receiving a request to provision a secondary user account for financial capabilities through sponsorship by a primary user account. The secondary user account can be provisioned only upon creation of the primary user account. In response to receiving a confirmation to provision the secondary user account, the method includes provisioning the primary user account and then the secondary user account. The method includes generating a credit account for the primary and secondary user accounts, and generating a deposit account for the primary user account. The primary user owns the deposit account, which holds funds to secure repayment of balances of the credit accounts. The method includes generating one virtual spending card for each of the credit accounts, in which the virtual spending cards service transactions with respect to the primary and secondary user accounts.",251,"['241', '252', '331']"
US-11321538-B1,Ensemble natural language processing model with compliance verification ,2021,"The present disclosure relates to an ensemble network of natural language processing (NLP) models configured to determine how well a given document addresses one or more requirements set forth in a requirement-specifying document. The NLP models may extract relevant text from the documents and perform term-similarity measurements to determine how similar the text tokens from one document are to the other and generate a similarity score for each sentence and each section of each document. The similarity scores may then be used to determine whether the response document addresses the requirements. If the response document does not address particular requirements, then data flags may be generated to indicate that a corresponding section of the response document may need to be updated.",251,"['264', '252']"
US-12043278-B2,Systems and methods for determining drivable space ,2021,"Systems and methods for determining the drivable space of a road, for applications such as autonomous navigation. To determine the non-drivable space under another vehicle, systems and methods of embodiments of the disclosure generate 3D bounding boxes from 2D bounding boxes of objects in captured roadway images, and from various geometric constraints. Image portions may be labeled as drivable or non-drivable according to projections of these 3D bounding boxes onto their road surfaces. These labeled images, along with accompanying semantic information, may be compiled to form training datasets for a machine learning model such as a CNN. The training datasets may train the CNN to classify input image portions into drivable and non-drivable space, for applications such as autonomous navigation.",251,"['215', '214']"
US-11842204-B2,Automated generation of early warning predictive insights about users ,2021,"The present disclosure describes automated generation of early warning predictive insights derived from contextual analysis of user activity data of a distributed software platform. Predictive insights are automatically generated from analysis of user activity through implementation of trained artificial intelligence (AI) modeling. User activity data is accessed pertaining to user interactions by a plurality of users a software data platform. The trained AI modeling generates a plurality of mobility determinations that identify changes in patterns of user behavior over a current temporal filter associated with the user activity data. The plurality of mobility determinations is curated using business logic rules that evaluate a relevance of the mobility determinations. One or more predictive insights may be generated and presented via a graphical user interface notification. Exemplary notifications help provides insights into how user behavior has changed and why that is, thereby fostering understanding of predictions that can lead to actionable results.",251,"['252', '212']"
US-11393507-B1,Automatic log creation of video recording of a device under test ,2021,"A method for generating an event log in view of at least one test routine for a device under test, a logging system for logging at least one event frame for a device under test, a method for training a machine learning circuit to extract event frames from multimedia data, and a method for extracting event frames from multimedia data using a machine learning circuit trained are described.",251,"['252', '351']"
US-11916927-B2,Systems and methods for accelerating a disposition of digital dispute events in a machine learning-based digital threat mitigation platform ,2021,"A system and method for accelerating a disposition of a digital dispute event includes routing a digital dispute event to one of a plurality of distinct machine learning-based dispute scoring models computing, by the one of the plurality of distinct machine learning-based dispute scoring models, a preliminary machine learning-based dispute inference based on one or more features extracted from the digital dispute event, wherein the preliminary machine learning-based dispute inference relates to a probability of the subscriber prevailing against the digital dispute event based on each piece of evidence data of a service-proposed corpus of evidence data being available to include in a dispute response artifact and generating the dispute response artifact based on the digital dispute event, wherein the generating includes installing one or more obtainable pieces of evidence data associated with the digital event into one or more distinct sections of the dispute response artifact.",251,"['212', '252']"
US-11828894-B2,Multi-scale unsupervised seismic velocity inversion method based on autoencoder for observation data ,2021,"A multi-scale unsupervised seismic velocity inversion method based on an autoencoder for observation data. Large-scale information is extracted by the autoencoder, which is used for guiding an inversion network to complete the recovery of different-scale features in a velocity model, thereby reducing the non-linearity degree of inversion. A trained encoder part is embedded into the network to complete the extraction of seismic observation data information at the front end, so it can better analyze the information contained in seismic data, the mapping relationship between the data and velocity model is established better, then the inversion method is unsupervised, and location codes are added to the observation data to assist the network in perceiving the layout form of an observation system, which facilitates practical engineering application. Thus a relatively accurate inversion result of the seismic velocity model when no real geological model serves as a network training label can be achieved.",211,"['251', '214', '311']"
US-11934954-B2,Pure integer quantization method for lightweight neural network (LNN) ,2021,"A pure integer quantization method for a lightweight neural network (LNN) is provided. The method includes the following steps: acquiring a maximum value of each pixel in each of the channels of the feature map of a current layer dividing a value of each pixel in each of the channels of the feature map by a t-th power of the maximum value, tâˆˆ[0,1] multiplying a weight in each of the channels by the maximum value of each pixel in each of the channels of the corresponding feature map and convolving the processed feature map with the processed weight to acquire the feature map of a next layer. The algorithm is verified on SkyNet and MobileNet respectively, and lossless INT8 quantization on SkyNet and maximum quantization accuracy so far on MobileNetv2 are achieved.",251,"['212', '214', '252']"
US-11645180-B1,Predicting and increasing engagement for participants in decentralized clinical trials ,2021,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for improving distributed monitoring using different groups of remote devices. In some implementations, a system communicates with a set of remote devices involved in a first monitoring program that involves collection of data from the remote devices over a communication network. The system identifies a pattern or similarity among monitoring data collected from a subset of the remote devices involved in the first monitoring program. The system determines that the identified pattern or similarity satisfies one or more criteria for initiating additional monitoring. In response, the system determines parameters specifying second types of data to collect in a second monitoring program. The system configures one or more devices to perform monitoring for the second monitoring program including acquiring data for the second types of data and providing the acquired data to a server over the communication network.",251,"['252', '212']"
US-11804212-B2,Streaming automatic speech recognition with non-streaming model distillation ,2021,"A method for training a streaming automatic speech recognition student model includes receiving a plurality of unlabeled student training utterances. The method also includes, for each unlabeled student training utterance, generating a transcription corresponding to the respective unlabeled student training utterance using a plurality of non-streaming automated speech recognition (ASR) teacher models. The method further includes distilling a streaming ASR student model from the plurality of non-streaming ASR teacher models by training the streaming ASR student model using the plurality of unlabeled student training utterances paired with the corresponding transcriptions generated by the plurality of non-streaming ASR teacher models.",251,"['252', '351']"
US-11921919-B2,Electronic device ,2021,"To provide a novel electronic device. The electronic device includes a housing and a display device. The display device includes a first layer, a second layer, and a third layer. The first layer, the second layer, and the third layer are provided in different layers. The first layer includes a driver circuit and an arithmetic circuit. The second layer includes pixel circuits and a cell array. The third layer includes light-receiving devices and light-emitting devices. The pixel circuits each have a function of controlling light emission of the light-emitting device. The driver circuit has a function of controlling the pixel circuits. The arithmetic circuit has a function of performing arithmetic processing on the basis of first data corresponding to currents output from the light-receiving devices and second data corresponding to a potential held in the cell array.",215,"['251', '311']"
US-12051195-B2,Method and system to assess medical images for suitability in clinical interpretation ,2021,"A method and system for assessing medical images for suitability in clinical interpretation is described herein. The method and system involve: acquiring a medical image inputting the medical image into a machine learning model, wherein the machine learning model is configured to determine a quality value based on the medical image determining whether the quality value meets a quality threshold associated with a target clinical application and when the quality value meets the quality threshold associated with the target clinical application, permitting clinical interpretation of the medical image for the target clinical application.",251,"['321', '226', '221']"
US-11782813-B2,Methods and apparatus to determine refined context for software bug detection and correction ,2021,"Methods, apparatus, systems, and articles of manufacture are disclosed to determine refined context for bug detection. At least one non-transitory machine-readable medium includes instructions that, when executed, cause at least one processor to at least classify a node on a graph, the graph to represent a computer program, the node to contain partial bug context corresponding to the computer program identify a location of a software bug in the computer program, the location based on the node determine a static bug context of the software bug using the location of the software bug determine a dynamic bug context of the software bug using the location of the software bug and determine a refined bug context based on a merge of the static bug context and the dynamic bug context.",251,"['252', '351']"
US-12003289-B2,System and method for radio frequency fingerprinting ,2021,"A computer-implemented method comprising: monitoring transmissions representing estimation of a wireless channel, between at least one wireless access point (AP) and a plurality of wireless stations (STAs) at a training stage, training a machine learning model on a training dataset comprising: (i) a plurality dataframes of a standard beamforming protocol associated with at least some of the monitored transmissions, and (ii) labels indicating an association between the dataframes and the STAs and at an inference stage, applying the trained machine learning model to a target transmission representing estimation of a wireless channel, to predict whether the target transmission was transmitted from one of the STAs.",252,"['251', '215']"
DE-102022000327-B3,METHOD OF DATA LOAD CONTROL IN COMMUNICATIONS IN A GROUND-BASED AIR DEFENSE SYSTEM ,2022,"A method for data load control in a communication system, in particular a communication system for use in a system architecture of a system for ground-based air defense as an element of integrated air defense, comprises the steps of mediating communication between one or more middleware masters in a communication base station associated with a core structure for a command post of the GBAD and one or more middleware slaves in a radio distribution platform of a peripheral adapter for a peripheral element to be connected to the command post, determining, by a data load master in the communication base station, a size of a current and an expected data transport volume by the middleware masters to the middleware slaves, comparing, by the data load master in the communication base station, the determined size of the data transport volume with currently available transport capacities , which are measured by the middleware masters in real time, determining on the basis of comparing whether a data connection between one of the middleware masters and an associated one of the middleware slaves is in a state of saturation, and driving, by the data load master in the communication base station, domain-specific data load slaves for changing an operating state for the data connections between the middleware master and the associated one of the middleware slaves which have been determined to be in a saturation state.",252,"['251', '214']"
