id,title,year,abstract,primary_code,secondary_codes
US-9785703-B1,Systems and methods for online social matchmaking ,2012,"A computer-based system for presenting interpersonal relationship recommendation that utilizes peer based opinions about a potential match to influence the recommendation, and that presents the peer based opinions along with the recommendation.",251,"['252', '351', '243']"
US-11359921-B2,Crowd sourced mapping with robust structural features ,2012,"A location and mapping service is described that creates a global database of indoor navigation maps through crowd-sourcing and data fusion technologies. The navigation maps consist of a database of geo-referenced, uniquely described features in the multi-dimensional sensor space (e.g., including structural, RF, magnetic, image, acoustic, or other data) that are collected automatically as a tracked mobile device is moved through a building (e.g. a person with a mobile phone or a robot). The feature information can be used to create building models as one or more tracked devices traverse a building.",251,"['252', '216']"
US-9020879-B2,Intelligent data agent for a knowledge management system ,2012,"A system includes a memory operable to store one or more classification rules. The system also includes a processor communicatively coupled to the memory. The processor is operable to retrieve one or more data elements from a data source. The processor is further operable to identify a structured data element among the one or more data elements. The processor is further operable to parse the structured data element using one or more filter processes to produce a plurality of tokens. The processor is further operable to classify the plurality of tokens based at least in part on the one or more classification rules and an ontology, which includes a plurality of concepts and a plurality of relationships between the concepts. The processor is further operable to generate a knowledge assertion, which includes the plurality of classified tokens and one or more relationships between the classified tokens.",251,"['252', '133']"
US-9495752-B2,Multi-bone segmentation for 3D computed tomography ,2012,"Multiple object segmentation is performed for three-dimensional computed tomography. The adjacent objects are individually segmented. Overlapping regions or locations designated as belonging to both objects may be identified. Confidence maps for the individual segmentations are used to label the locations of the overlap as belonging to one or the other object, not both. This re-segmentation is applied for the overlapping local, and not other locations. Confidence maps in re-segmentation and application just to overlap locations may be used independently of each other or in combination.",251,"['214', '321', '226']"
US-8981905-B2,Secure asset tracking system ,2012,"An asset tracking technology wrings from a scan, event, location, and personal data in combination, immense mounds of useful information about the assets by interacting this information with Points of Data via cloud processing and analytics. The system tracks each asset at each location starting at its initial location and thereafter at each succeeding location, including time taken and steps involved as reported by each player in the supply chain. Each asset and each critical embedded component has a tag or mark that uniquely identifies it. Each tag is registered in a cloud-hosted database. Each sending and each receiving location will input the tag information with a scanner. This data flowing from the tracking model is transmitted to the cloud-hosted database for processing using Big Data Analytics techniques and artificial intelligence expert systems tools to determine the probably of a deviation from a normative established by the expert system based on the collected data.",251,"['252', '351']"
US-9111353-B2,Adaptive illuminance filter in a video analysis system ,2012,"Techniques are disclosed for removing false-positive foreground pixels resulting from environmental illumination effects. The techniques include receiving a foreground image and a background model, and determining an approximated reflectance component of the foreground image based on the foreground image itself and a background model image which is used as a proxy for an illuminance component of the foreground image. Pixels of the foreground image having approximated reflectance values less than a threshold value may be classified as false-positive foreground pixels and removed from the foreground image. Further, the threshold value used may be adjusted based on various factors to account for, e.g., different illumination conditions indoors and outdoors.",251,"['252', '214', '215']"
US-9529968-B2,"System and method of integrating mobile medical data into a database centric analytical process, and clinical workflow ",2012,"The present invention provides a system and method of integrating mobile medical data into a database centric analytical process, and clinical workflow. This includes a method comprising: integrating smartphone and digital camera data into a clinical database management system comprising a database association and a clinical workflow based on a per dictum, including clinical session and procedural data and metadata, and generally involving shared communication of text data, and photographic and video/audio data sets associated with a patient file through a secured workflow series.",251,"['252', '226']"
US-9141867-B1,Determining word segment boundaries ,2012,"Some examples include segmenting text of a content item to include a plurality of segments or words. For instance, a module for segmenting a content item using a context-based segmenter into a plurality of segments, identifying segment boundary hints stored in the content item, and adjusting segments of the plurality of segments based on the identified segment boundary hints. Some additional examples include inserting segment boundary hints into a content item. For instance a module that segments the content item using a first segmenter and a second segmenter and inserting segment boundary hints into the content item where the results of the first and second segmenter differ.",251,"['264', '351']"
US-10375343-B2,System and method for managing streaming services ,2012,"A gateway for location at a user premises is provided. Bother users and user devices are registered with the gateway which is provided by a service provider. Users access services, such as video streaming, on their user devices via the gateway. The gateway allows users to share content. The gateway collects information about the user's patterns of behavior for the system provider, and can be used to directly obtain feedback from the users.",251,"['252', '351']"
US-9317781-B2,Multiple cluster instance learning for image classification ,2013,"The techniques and systems described herein create and train a multiple clustered instance learning (MCIL) model based on image features and patterns extracted from training images. The techniques and systems separate each of the training images into a plurality of instances (or patches), and then learn multiple instance-level classifiers based on the extracted image features. The instance-level classifiers are then integrated into the MCIL model so that the MCIL model, when applied to unclassified images, can perform image-level classification, patch-level clustering, and pixel-level segmentation.",251,"['212', '231']"
US-10425429-B2,System and method for cyber security analysis and human behavior prediction ,2013,"An improved method for analyzing computer network security has been developed. The method first establishes multiple nodes, where each node represents an actor, an event, a condition, or an attribute related to the network security. Next, an estimate is created for each node that reflects the ease of realizing the event, condition, or attribute of the node. Attack paths are identified that represent a linkage of nodes that reach a condition of compromise of network security. Next, edge probabilities are calculated for the attack paths. The edge probabilities are based on the estimates for each node along the attack path. Next, an attack graph is generated that identifies the easiest conditions of compromise of network security and the attack paths to achieving those conditions. Finally, attacks are detected with physical sensors on the network, that predict the events and conditions. When an attack is detected, security alerts are generated in response to the attacks.",252,"['251', '133']"
US-9060188-B2,Methods and systems for logging information ,2013,Methods and systems for providing data such as content are disclosed. A method can comprise selecting a closed caption buffer and storing a service trace in the selected closed caption buffer. The closed caption buffer comprising the stored service trace can then be activated to provide service information.,251,"['252', '352']"
US-9898659-B2,System and method for remote medical diagnosis ,2013,"A system for use in remote medical diagnosis of a biological subject, the system including one or more electronic processing devices that receive image data indicative of at least one image of part of the subject's eye from a client device via a communications network, review subject data indicative of at least one subject attribute, select at least one analysis process using results of the review of the subject data, use the analysis process to quantify at least one feature in the image data and generate an indicator value indicative of the quantified at least one feature, the indicator value being used in the assessment of a condition status of at least one condition.",251,"['221', '252']"
US-10943498-B1,System and method for performing automated short constructed response evaluation ,2013,"A metric, such as a cosine similarity coefficient, is used to determine the degree of similarity between two responses. The assumption is that similar responses contain similar words with similar frequency counts (i.e., word lists). Word lists of the responses are used as a vector to assess the similarity between the word list for each student response and the word lists of responses having known scores. An iterative modeling process called semantic content similarity scoring, implemented by a content scoring module, augments differences among the various score-point responses by extending word lists to include, for example, synonyms of key words, key phrases (two or more words), key rubric scoring rule components, likelihood that a response would be given a specific score by a human rater. The word lists are also augmented by removing stop words.",251,"['252', '264']"
US-10296927-B2,System and method for projecting product movement ,2013,"A method includes receiving data encoding search results from at least one search engine, each of the at least one search engine applying an ontology in a corresponding social-media channel, the ontology refined to account for at least one healthcare product and at least one event retrieving a database that includes relationships between identified event and healthcare indication, the database being developed from historical sales activities of healthcare products and healthcare indications for the healthcare products and analyzing the search results by: determining at least one event identified by the search results comparing the at least one event with the retrieved database to determine a corresponding healthcare indication identifying a healthcare product with the determined corresponding healthcare indication and correlating the search results about the identified healthcare product with historical sales activities of the identified healthcare product to determine a sales trend for the identified healthcare product during a projected period.",251,"['252', '243']"
US-9852019-B2,System and method for abnormality detection ,2013,"A system and method for use in data analysis are provided. The system comprises a data processing utility configured to receive and process input data, comprising: plurality of neural network modules capable for operating in a training mode and in a data processing mode in accordance with the training a network training utility configured for operating the neural network modules in the training mode utilizing selected set of training data pieces for sequentially training of the neural network modules in a cascade order to reduce an error value with respect to the selected set of the training data pieces for each successive neural network module in the cascade and an abnormality detection utility configured for sequentially operating said neural network modules for processing input data, and classifying said input data as abnormal upon identifying that all the neural network modules provide error values being above corresponding abnormality detection thresholds.",251,"['252', '212']"
US-9392093-B2,Multi-finger user identification ,2013,"A method for identifying a user is provided, including the following method operations: identifying at least three contact regions on a touch sensitive surface, the contact regions defined by simultaneous contact of at least three fingers of the user with the touch sensitive surface for each contact region, determining a center point determining distances between each of the determined center points of the contact regions comparing the determined distances against predefined distances associated with a known user based on the comparing, determining the user to be the known user or not the known user.",251,"['252', '351']"
US-9544319-B2,Anomaly detection on web client ,2013,"Embodiments for anomaly detection on a web client are generally described herein. A processor on the web client is monitored, where a web browser is installed on the web client, with the web browser arranged to render a web page, the web page including content originating from a plurality of origins. A request from the web page to store data on the web client is intercepted, with the request originating from a particular origin of the plurality of origins. The request is analyzed and approved or denied based on the particular origin.",251,"['252', '351']"
US-9661228-B1,Robust image feature based video stabilization and smoothing ,2013,"A method of removing unwanted camera motion from a video sequence is provided. The method matches a group of feature points between each pair of consecutive video frames in the video sequence. The method calculates the motion of each matched feature point between the corresponding pair of consecutive video frames. The method calculates a set of historical metrics for each feature point. The method, for each pair of consecutive video frames, identifies a homography that defines a dominant motion between the pair of consecutive frames. The homography is identified by performing a geometrically biased historically weighted RANSAC on the calculated motion of the feature points. The geometrically biased historically weighted RANSAC gives a weight to the calculated motion of each feature point based on the historical metrics calculated for the feature point. The method removes the unwanted camera motion from the video sequence by using the identified homographies.",251,"['351', '214']"
US-10755595-B1,Systems and methods for natural language processing for speech content scoring ,2013,"Computer-implemented systems and methods are provided for scoring content of a spoken response to a prompt. A scoring model is generated for a prompt, where generating the scoring model includes generating a transcript for each of a plurality of training responses to the prompt, dividing the plurality of training responses into clusters based on the transcripts of the training responses, selecting a subset of the training responses in each cluster for scoring, scoring the selected subset of training responses for each cluster, and generating content training vectors using the transcripts from the scored subset. A transcript is generated for a received spoken response to be scored, and a similarity metric is computed between the transcript of the spoken response to be scored and the content training vectors. A score is assigned to the spoken response based on the determined similarity metric.",251,"['264', '351']"
US-9361463-B2,Detection of anomalous events ,2013,"A system is described for receiving a stream of events and scoring the events based on anomalousness and maliciousness (or other classification). The system can include a plurality of anomaly detectors that together implement an algorithm to identify low-probability events and detect atypical traffic patterns. The anomaly detector provides for comparability of disparate sources of data (e.g., network flow data and firewall logs.) Additionally, the anomaly detector allows for regulatability, meaning that the algorithm can be user configurable to adjust a number of false alerts. The anomaly detector can be used for a variety of probability density functions, including normal Gaussian distributions, irregular distributions, as well as functions associated with continuous or discrete variables.",251,"['252', '351']"
US-9584578-B2,Cross platform user joining ,2013,"Techniques for cross platform user joining are disclosed. In some embodiments, cross platform user joining includes associating a first user identification (UID) and a second UID with one or more Internet Protocol addresses (IPs) associating the first UID and the second UID with one or more monitored behaviors and joining the first UID and the second UID based on the one or more IPs and the one or more monitored behaviors.",251,"['252', '351']"
US-11151096-B2,Dynamic syntactic affinity group formation in a high-dimensional functional information system ,2013,"The invention includes methods for algorithmically modifying a representation of a functional system based on functional trajectory signals by electronically representing a systems syntax, wherein the systems syntax comprises a logical data model, electronically constructing a representation of the functional system comprising a graph, based on an input signal algorithmically computing a functional trajectory that assesses magnitude, distance, or paths among at least two nodes, and updating the functional trajectory representing a set of paths through functional locations over time.",251,"['252', '212']"
US-10771936-B2,System and method of creating abstractions of real and virtual environments and objects subject to latency constraints ,2013,System and methods are described to create successive abstractions of real and virtual environments and objects. A common framework is provided to define abstractions for a large collection of various input data feeds. It is assumed that environments are either instrumented to produce such messages or that they may contain sensors or smart devices that generate such messages. Incoming messages are analyzed preserving latency requirements and without imposing unduly heavy procedures. The analysis yields various abstractions at several scales that can be utilized by application programs. A system architecture using specialized storage mechanisms is proposed that preserves the latency requirements of the incoming data messages and the generated abstractions.,251,"['252', '133']"
US-9869254-B2,Method for determining fuel blend in a dual fuel mixture ,2013,"A method is provided for determining fuel blend in a dual fuel mixture including a first and a second fuel in an internal combustion engine. The method includes the steps of measuring multiple engine parameters using sensors during transient cycle operation for a predetermined range of engine loads and fuel blends using system identification of transient time series of the measurements to determine one or more relevant engine parameters determining a model for estimation of the fuel blend based on said one or more engine parameters using the model for determining a current fuel blend during transient operation using current measured values of the one or more engine parameters, and using the calculated current fuel blend for controlling the amount of dual fuel mixture injected into each cylinder of the internal combustion engine. A vehicle and a computer program product using the method are also provided.",214,"['215', '251', '311']"
US-10055191-B2,Systems and methods for providing audio to a user based on gaze input ,2013,"According to the invention, a method for providing audio to a user is disclosed. The method may include determining, with an eye tracking device, a gaze point of a user on a display. The method may also include causing, with a computer system, an audio device to produce audio to the user, where content of the audio may be based at least in part on the gaze point of the user on the display.",251,"['216', '215', '252']"
US-9275237-B2,Method and apparatus for privacy and trust enhancing sharing of data for collaborative analytics ,2013,"One embodiment of the present invention provides a system for privacy-preserving sharing of data for secure collaboration. During operation, the system obtains a first set of data describing network events associated with one or more network addresses. Next, the system negotiates with a potential partner to determine a metric for deciding whether to share data. The potential partner is associated with a second set of data describing network events. The system then computes a value for the metric in a privacy-preserving way, based on the first set of data and the second set of data. Subsequently, the system determines whether the metric value exceeds a predetermined threshold, and, responsive to determining that the metric value exceeds the predetermined threshold, the system shares the first set of data with the potential partner, while controlling how the data should be shared to optimize benefits and risks of collaboration.",252,"['251', '133']"
US-9898789-B2,Method and a system for providing hosted services based on a generalized model of a health/wellness program ,2013,"One embodiment of the present invention provides a system for creating a health/wellness program on a generic health/wellness platform. During operation, the system receives, at the generic health/wellness platform, a set of definitions for the health/wellness program, constructs a program model for the health/wellness program, generates a program instance to be executed on the generic health/wellness platform, and associates the program instance to a number of health/wellness modules provided by the health/wellness platform.",251,"['252', '133']"
US-10296850-B2,Document coding computer system and method with integrated quality assurance ,2013,"The present invention consists of a computer-implemented system and method for automatically analyzing and coding documents into content categories suitable for high cost, high yield settings where quality and efficiency of classification are essential. A prototypical example application field is legal document predictive coding for purposes of e-discovery and litigation (or litigation readiness) where the automated classification of documents as â€œresponsiveâ€ or not must be (a) efficient, (b) accurate, and (c) defensible in court. Many text classification technologies exist but they focus on the relatively simple steps of using a training method on training data, producing a model and testing it on test data. They invariably do not address effectively and simultaneously key quality assurance requirements. The invention applies several data design and validation steps that ensure quality and removal of all possible sources of document classification error or deficiencies. The invention employs multiple classification methods, preprocessing methods, visualization and organization of results, and explanation of models which further enhance predictive quality, but also ease of use of models and user acceptance. The invention can be applied to practically any field where text classification is desired.",251,"['261', '264']"
US-10956461-B2,"System for searching, recommending, and exploring documents through conceptual associations ",2014,"According to an aspect, searching, recommending, and exploring documents through conceptual associations includes a method for receiving a plurality of documents and extracting concepts from each of the documents. A degree of relation between each of the documents and concepts in a knowledge base is calculated. The method also includes, in response to receiving a query, determining one or more concepts from the query. For each of the concepts, a list of documents having a highest degree of relation to the concept is retrieved. The method also includes outputting a list that is responsive to the one or more retrieved lists.",251,"['252', '262']"
US-9384137-B2,Progressive pre-caching ,2014,"A system includes a computerized appliance connected to a network, a processor, a persistent memory, a dynamic random access memory, and software executing on the processor, the software provides for installing an application, storing data to be used in execution of the application, mapping logical block addresses at which particular data is stored to data in an order of expected use, the data-use profile listing an expected order of data use in execution of the application, configuring the DRAM with a cache of a specific data capacity, transferring a block of data equal to the cache size into the cache according to the order of data in the data-use profile, and as data is used in execution of the application, emptying used data from the cache and transferring not-yet-used data from persistent storage into the cache according to the order of data in the data-use profile.",251,"['252', '351']"
US-11965812-B2,Apparatus and methods for particle analysis and autofluorescence discrimination ,2014,"Described herein are apparatuses and methods for analyzing an optical signal decay. In some embodiments, an apparatus includes: a source of a beam of pulsed optical energy a sample holder configured to expose a sample to the beam a detector comprising a number of spectral detection channels configured to convert the optical signals into respective electrical signals and a signal processing module configured to perform a method. In some embodiments, the method includes: receiving the electrical signals from the detector mathematically combining individual decay curves in the electrical signals into a supercurve, the supercurve comprising a number of components, each component having a time constant and a relative contribution to the supercurve and quantifying a relative contribution of each component to the supercurve.",211,"['215', '251']"
US-10642935-B2,Identifying content and content relationship information associated with the content for ingestion into a corpus ,2014,"A mechanism is provided, in a data processing system comprising a processor and a memory configured to implement a natural language processing (NLP) system, for identifying content relationship for content copied by a content identification mechanism. The content identification mechanism identifies content from a website and then identifies relationship content information associated with a current web page where the content is found. The content identification mechanism modifies a file structure associated with the content with the relationship content information. The content identification mechanism identifies one or more classification identifiers in order to classify the content. Finally, the content identification mechanism transmits the content and the file structure to a specific corpus based on the one or more classification identifiers.",251,"['252', '351']"
US-9508360-B2,Semantic-free text analysis for identifying traits ,2014,"A method, system, and/or computer program product uses speech traits of an entity to predict a future state of the entity. Units of speech are collected from a stream of speech that is generated by a first entity. Tokens from the stream of speech are identified, where each token identifies a particular unit of speech from the stream of speech, and where identification of the tokens is semantic-free. Nodes in a first speech graph are populated with the tokens, and a first shape of the first speech graph is identified. The first shape is matched to a second shape, where the second shape is of a second speech graph from a second entity in a known category. The first entity is assigned to the known category, and a future state of the first entity is predicted based on the first entity being assigned to the known category.",251,"['252', '264']"
US-9667880-B2,Activating flash for capturing images with text ,2014,"A method, which is performed by an electronic device, of automatically activating a flash for an image sensor of the electronic device is disclosed. The method may include receiving a first image including at least one text region and determining feature data characterizing the at least one text region in the first image. The method may also identify at least one candidate specular reflection region in the first image. Based on the feature data and the at least one candidate specular reflection region, the flash may be activated. Upon activating the flash, a second image including the at least one text region may be captured.",251,"['215', '214']"
US-10650465-B1,Systems and methods for quoting multiple homeowner insurance products ,2014,"Methods and systems for creating and presenting multiple insurance product offerings are provided. According to certain aspects, an insurance provider may receive data including customer demographic information and property information, and determine two or more insurance product offerings with quotes based upon the received data or upon a single request for an insurance product offering. The provider may then send, via a computer network, data to enable a client computing device to display, in a single graphic representation, the two or more insurance product offerings and/or summaries of each. The insurance product offerings may relate to homeowners insurance, and the summary of each insurance product offering may include a premium, discount, and an icon that allows customization. Each summary may also include coverage amounts, liability coverage, personal belonging coverage, and/or additional coverage options. A side-by-side comparison of the insurance products offered may facilitate efficient and informed review by a customer.",251,"['212', '241']"
US-9741058-B2,Method and system for programmatic analysis of consumer reviews ,2014,"Embodiments provide a computer-executable method, computer system and non-transitory computer-readable medium for programmatically analyzing a consumer review. The method includes programmatically accessing, via a network device, one or more consumer reviews for a commercial entity or a commercial object. The method also includes executing a consumer review processing engine to programmatically identify an attribute descriptor in the one or more consumer reviews, and executing the consumer review processing engine to programmatically generate a sentiment score associated with the one or more consumer reviews. The method further includes storing, on a non-transitory computer-readable storage device, the attribute descriptor and the sentiment score in association with the commercial entity or the commercial object.",251,"['252', '243']"
US-10454783-B2,Accessory management system using environment model ,2014,Controllers can be used to control the operation of various accessories. A group of accessories can be organized into an accessory network that can facilitate coordinated control of multiple accessories. The accessory network can be organized according to an environment model that can include a hierarchical representation of a physical environment where accessories are present. The environment model can be synchronized across different controllers that have access to the accessories.,251,"['252', '351']"
DE-102015110621-B4,Smart subtitles ,2014,"A method comprising the steps of: playing video content on a display device using at least one speaker, providing audio content associated with the video content obtaining data relating to the playback context from an external source using a processor determining that the data are associated with a context of reduced audibility with respect to the playback context andproviding text data on the display device associated with the dialogue of the video content, the data relating to the playback context being selected from the group consisting of gesture data, biometric data, environmental audio data and data for controlling the display device, the method further comprising: Analyzing the surrounding audio data using a speech recognition engine assigning a reliability rate for the detection of the surrounding audio data associating the dialog of the audio content with the surrounding audio data having a low reliability rate and in response to the reliability rate not exceeding a predetermined threshold, accessing subtitle data wherein providing includes providing subtitle data associated with the dialog having the low reliability rate, and wherein the subtitle data is a reference to previously displayed video data include.",251,"['352', '351', '252']"
US-10327641-B2,"Method and system for microbiome-derived characterization, diagnostics and therapeutics for conditions associated with functional features ",2014,"A method for at least one of characterizing, diagnosing, and treating a condition associated with microbiome-derived functional features in at least a subject, the method comprising: receiving an aggregate set of biological samples from a population of subjects generating at least one of a microbiome composition dataset and a microbiome functional diversity dataset for the population of subjects generating a characterization of the condition based upon features extracted from at least one of the microbiome composition dataset and the microbiome functional diversity dataset based upon the characterization, generating a therapy model configured to correct the condition and at an output device associated with the subject, promoting a therapy to the subject based upon the characterization and the therapy model.",213,"['251', '221']"
US-10438121-B2,Automatic construction of arguments ,2014,"A method comprising using at least one hardware processor for receiving a topic under consideration (TUC) providing the TUC as input to a claim function, wherein the claim function is configured to mine at least one content resource, and applying the claim function to the at least one content resource, to extract claims with respect to the TUC and providing the TUC as input to a classification function, and applying the classification function to one or more claims of the extracted claims, to output corresponding one or more classification tags, wherein each classification tag is associated with its corresponding claim.",251,"['264', '252', '351']"
US-8935322-B1,Methods and systems for improved uploading of media files for use in media-rich projects ,2014,"Methods and systems for background uploading of media files are presented that greatly improve efficiency and user-experience in creating media-based projects. In one embodiment, a user selects original media files at a user-device for an upload. The user-device first resizes the original files to resized files and uploads them to a server, and second the original files start uploading in a background computer process. The server then allows the user to create, edit, manipulate, and even finish building the project without having to wait for the original files to upload completely, during which time the user-device gives the user an illusionary impression of a completed upload, even while the original files are still uploading. Finally, the user-device completes the upload of the original files to the server, either while the user is editing the project, or after the user has completed editing the project using an upload widget.",251,"['252', '351']"
US-10309832-B2,Portable analytical equipment ,2014,"Portable analytical equipment, systems, methods, and techniques related thereto is disclosed. Portable analytical equipment can comprise a controller and a probe. The probe can interrogate a sample and receive a response to the interrogation. The controller can select and/or initiate an analysis related to interrogating the sample via the probe. The analysis can be selected from a portfolio of analyses stored on the controller. The controller can analyze the response to the interrogation based on reference data stored on the controller. The controller can determine an indication based on the analyzing the response for presentation via a low-power interface, which can comprise an LED or electrophoretic element. The controller can further be connected to an external device, e.g., a smartphone or remote PC, to present collected data and the analyzing of the response to the interrogation. The disclosed subject matter can be employed in hand-held analytical equipment, e.g., a hand-held Raman spectrometer.",215,"['214', '251']"
US-9443363-B2,Real-time location detection using exclusion zones ,2014,"A system and method for real-time location detection consists of a scalable real time location system (RTLS). It provides revised real time object location determinations. It includes a tag within a location environment, a processor to calculate a location of the tag, and at least one exclusion zone in the environment. Processing includes an original location determination of the tag and a revised location determination of the tag. The revised location determination is calculated by applying attributes of at least one exclusion zone to the original location determination of the tag. Some exclusion zones are defined by no-fly exclusion zones. The revised location determination improves the operation of the RTLS by correcting for impossible and improbable original location determinations. For embodiments, system deployment consists of three phases: collection of training and testing data, network training and testing, and network adaptive maintenance.",251,"['252', '215', '214']"
US-11113471-B2,Automatic detection of claims with respect to a topic ,2014,"A method comprising using at least one hardware processor for: receiving a topic under consideration (TUC) and content relevant to the TUC detecting one or more claims relevant to the TUC in the content, based on detection of boundaries of the claims in the content and outputting a list of said detected one or more claims.",251,"['264', '252']"
US-9426946-B2,Computerized learning landscaping apparatus and methods ,2014,"A method and an apparatus for shaping of lawns and hedges into desired 3D patterns or shapes. The apparatus consists of a bStem and/or other computational device comprising storage, a motorized platform, and trimmer end effectors. The computational device instructs the end effectors to extend or retract as the platform moves along at a steady pace, thus producing a target pattern (e.g., a company logo) in a hedge, lawn, a wall or a ground-cover of any material suitable for such shaping. The apparatus may be configured to operate autonomously based on a pre-loaded pattern file. Software (e.g., such as BrainOS) may be used to provide real-time feedback to trimmers regarding the process and the results, and possibly to train the inverse model accordingly. The apparatus may learn to minimize predicted or current mismatches between the desired pattern and the one being produced. Users compete for the best designs.",214,"['251', '215', '611']"
US-9424298-B2,Preserving conceptual distance within unstructured documents ,2014,"A method, system and computer-usable medium are disclosed for preserving conceptual distance within unstructured documents by characterizing conceptual relationships. Natural language processing is applied to content in a plurality of documents to identify topics and subjects. Analytic analysis is then applied to the identified topics and subjects to identify concepts. The content in each of the plurality of documents is partitioned into a first structured hierarchy, preserving at least one structure in each document inherent in the each document. Access is then provided to the content through a first index based upon utilizing the first structured hierarchy and through a second index utilizing a second structured hierarchy. The conceptual relationship criteria are based upon a directed graph with weights based upon a similarity and a distance based upon concepts.",251,"['252', '264']"
US-10755096-B2,3D gaze control of robot for navigation and object manipulation ,2014,"Disclosed herein are devices, methods, and systems for controlling a robot or assistive device that allows the robot or device to find and manipulate objects in a real world environment. The disclosed devices, methods, and systems may, in many cases, receive control input through monitoring, tracking, and analyzing the 3D gaze of a user/controller. Using the described 3D eye tracking, a user can directly and naturally look at an object of interest in the real world, while the system monitors, tracks, and records the user's 3D gaze position. This information, in many cases, is then translated into input commands for the robot or assistive.",251,"['215', '214']"
US-11003961-B2,"Image processing system, image processing method, and program storage medium ",2014,"Provided is an image processing system, an image processing method, and a program for preferably detecting a mobile object. The image processing system includes: an image input unit for receiving an input for some image frames having different times in a plurality of image frames constituting a picture, which is of a pixel on which the mobile object appears or a pixel on which the mobile object does not appear, for selected arbitrary one or more pixels in an image frame at the time of processing and a mobile object detection model constructing unit for learning a parameter for detecting the mobile object based on the input.",251,"['252', '214']"
US-11184225-B2,Pattern based network configuration ,2015,"Methods, computer program products, and systems are presented. There can be provided for example: obtaining user defined connectivity pattern information and establishing commands for provisioning one or more network device for implementation of a network connection based on the user defined connectivity pattern information.",252,"['251', '351']"
US-11903681-B2,Discordance monitoring ,2015,"Described herein are systems, devices, and methods for cardiac monitoring. In particular, the systems, devices, and methods described herein may be used to conveniently sense the presence of an intermittent arrhythmia in an individual. The systems, devices, and methods described herein may be further configured to sense an electrocardiogram.",215,"['214', '321', '213']"
US-9882629-B2,Facilitation of dual mode wireless device transmissions ,2015,"A more efficient wireless communication network can be achieved by using various routes to transmit upload data and download data. Resource request data can be uploaded via a telecommunications network and resource data can be downloaded using satellite devices. The resource request data can be tagged with metadata based on a determination of a system fault. The metadata can indicate which device should receive the resource data, thereby determining which route is more efficient.",252,"['251', '352', '215']"
US-10326655-B1,Infrastructure replication ,2015,"Technology for capturing a configuration of an infrastructure to enable replication of the infrastructure is provided. In one example, a layout agent may be provided for deployment to an infrastructure, including a server, together with instructions for the layout agent to capture server layout data for the server and to communicate the server layout data to a replication application. The server layout data for the server may be received at the replication application. A system model for the infrastructure may be generated based on the server layout data from the layout agent. The replication of the infrastructure as a replicated infrastructure may be initiated based on the system model.",251,"['252', '351']"
US-10991046-B1,Holistic tracking and monitoring of goals ,2015,"Holistic tracking and monitoring of goals is provided. An indication of a first goal and a first set of attributes associated with the first goal and another indication of at least a second goal and a second set of attributes associated with the second goal are received. The first goal and at least the second goal are aggregated into a combined goal. A set of defined actions to achieve the combined goal is determined. Respective statuses of each defined action of the set of defined actions and a combined status for the combined goal are tracked. A representation of the combined status and the respective statuses are provided in a perceivable format. Further, the combined status and the respective statuses are updated in real-time.",251,"['252', '351']"
