id,title,year,abstract,primary_code,secondary_codes
US-11106870-B2,Intelligent text enhancement in a computing environment ,2018,Embodiments for intelligent text enhancement in an Internet of Things (IoT) computing environment by a processor. One or more contextual factors relating to text data in a communication may be interpreted to identify a mood/sentiment of the user prior to the user sending the communication to one or more persons using one of a plurality of applications. A text font matching the one or more contextual factors may be suggested in the communication.,251,"['252', '351']"
US-11465614-B2,Methods and systems for controlling usage of parking maps for autonomous vehicles ,2018,"Aspects relate to methods and systems for controlling usage of parking maps for autonomous parking. In some embodiments, an exemplary system includes a computing device, configured to receive a first parking map representative of a first point of interest, wherein the first parking map comprises a first access datum, generate a first map metric associated with the first parking map, and selectively communicate the first parking map with a first remote device as a function of the first access datum.",251,"['252', '216']"
US-10256829-B1,Production of modified image inventories ,2018,"There are disclosed methods and apparatus for enhancing the image exposure of image inventories. A frame conversion and packaging machine assigns metadata to each frame of a digital video work. It takes objects that have been detected, recognized and assigned metadata to the objects by the frame slicing and packaging machine and enhances the image exposure and assigns new items of metadata to the enhanced-exposure modified images. The frame conversion and packaging machine then generates a cryptographic hash of the enhanced-exposure modified image's digital file. The frame conversion and packaging machine writes the hash to a node of a transaction processing network. Further, there are disclosed methods and apparatus for conversion of monochromatic image inventories to colored image inventories. A frame color-conversion and packaging machine assigns metadata to each frame of a digital video work. It takes objects that have been detected, recognized and assigned metadata to the objects by the frame slicing and packaging machine and converts the original monochromatic images to fully colorized images and assigns new items of metadata to the color-converted images. The frame color-conversion and packaging machine then generates a cryptographic hash of the color-converted modified image's digital file. The frame color-conversion and packaging machine writes the hash to a node of a transaction processing network.",251,"['252', '351']"
US-11615339-B2,Automated versioning and evaluation of machine learning workflows ,2018,"An application such as a machine learning workflow manager executes a machine learning workflow utilizing varying sets of parameters and tracks the utilized parameters and performance metrics for each execution. The manager generates a unique experiment identifier (ID) for each set of parameters used for executing a workflow and stores the experiment ID and the set of parameters along with results of the execution, e.g., performance metrics, output data, program code, etc. In some implementations, the manager can algorithmically generate sets of parameters for experiments of the workflow. Once experimentation for the workflow is complete, the manager utilizes the stored performance metrics to identify an experiment which exhibited the best performance and can retrieve the set of parameters, output data, or generated program code for deployment of the workflow using the associated experiment ID.",251,"['252', '133']"
US-10936905-B2,Method and system for automatic object annotation using deep network ,2018,"Object annotation is images is tedious time consuming task when large volume of data needs to annotated. Existing methods limit to semiautomatic approaches for annotation. The embodiments herein provide a method and system for a deep network based architecture for automatic object annotation. The deep network utilized is a two stage network with first stage as an annotation model comprising a Faster Region-based Fully Convolutional Networks (F-RCNN) and Region-based Fully Convolutional Networks (RFCN) providing for two class classification to generate annotated images from a set of single object test images. Further, the newly annotated test object images are then used to synthetically generate cluttered images and their corresponding annotations, which are used to train the second stage of the deep network comprising the multi-class object detection/classification model designed using the F-RCNN and the RFCN as base networks to automatically annotate input test image in real time.",251,"['252', '351']"
US-10952591-B2,Intelligent dishwashing systems and methods ,2018,"Example intelligent dishwashing systems and methods are described. In one implementation, a system includes an imaging system configured to capture at least one image of an article of dishware. A processing system analyzes the at least one image to determine a presence and a location of a stain on the article of dishware. Responsive to determining the presence of a stain, a cleaning system is configured to clean the location of the stain on the article of dishware.",251,"['215', '214']"
US-11295375-B1,"Machine learning based computer platform, computer-implemented method, and computer program product for finding right-fit technology solutions for business needs ",2018,"A platform identifies and matches software application programs for a business user based on his/her context such as industry, location, size, etc. by providing nuanced and personalized guidance for the business user to define the business problem and the capabilities needed to solve the problem. The platform permits use of custom dimensions to map software application programs to a business user's needs, fitment etc. to help him/her find a software program that matched to the business user's needs. The platform further harvest insights from a broad spectrum of inputs, such as thought leaders, to help a business user get insight on which software program best suits him/her. The platform provides a social platform for business users to collaborate and find the best software program for their needs.",251,"['133', '252', '351']"
US-10741192-B2,Split-domain speech signal enhancement ,2018,A method and an apparatus for estimating speech signal in split-domain is disclosed. The method includes performing LP analysis on a noisy speech signal to generate a first plurality of LPC and a first residual signal. The method also includes estimating speech LPC spectrum to generate cleaned LPC. The method further includes estimating speech residual spectrum to generate cleaned residual signal. The method also includes synthesizing output signals based on the cleaned LPC and the cleaned residual signal.,215,"['251', '352']"
US-11354581-B2,AI-driven human-computer interface for presenting activity-specific views of activity-specific content for multiple activities ,2018,An artificial intelligence (â€œAIâ€)-based system is disclosed for presenting activity-specific views of relevant activity-specific content. An AI engine selects activity-specific content relating to a multitude of activities. The selected activities can have associated relevance scores exceeding a predefined threshold value. The selected activity-specific content can be used to render user interface (â€œUIâ€) elements in a UI for the activities. The UI elements present an activity-specific view of the activity-specific content relating to each activity.,251,"['252', '133', '351']"
US-11926057-B2,Robot system ,2018,"A robot system includes a robot including a hand portion which grips and takes out a workpiece from an accommodation unit in which a plurality of workpieces are accommodated, and transports the workpiece to a predetermined position a robot control unit which controls conveyance operation of the robot of taking out the workpiece from the accommodation unit and transporting the workpiece to the predetermined position and a conveyance condition setting unit which sets a conveyance condition regarding the conveyance operation and including, in the workpiece, at least a grip prohibited region that is prohibited from being gripped by the hand portion. The robot control unit controls the robot based on the conveyance condition set by the conveyance condition setting unit.",215,"['214', '251', '311']"
US-11241213-B2,"Ultrasound positioning device, system, and method ",2018,"Systems and methods can include a system for positioning an ultrasound probe proximal to anatomy of a patient on a radiation couch including a substantially planar base including engagement features to directly or indirectly index the substantially planar base to the radiation couch and a centrally located guide extending longitudinally along a top side of the base, a probe holder, configured to be coupled to, to translate longitudinally, and to be user-accessed and user-controlled from within, a central region of the substantially planar base, a clamp, configured to localize the probe holder at a specified location along a translation path in the central region of the substantially planar base, leg supports shaped to accommodate a patient's legs from behind, the pair of leg supports being shaped and arranged to provide a space therebetween that can accommodate an ultrasound probe holder.",214,"['311', '216', '321']"
US-12090520-B2,Recycling method and taggant for a recyclable product ,2018,The method of uniquely identifying a product for subsequent recycling includes marking a surface of the product with a first trace signature being representative of the manufacturer of the product.,214,"['311', '216']"
US-11450312-B2,"Speech recognition method, apparatus, and device, and storage medium ",2018,"A speech recognition method includes: obtaining speech information and determining beginning and ending positions of a candidate speech segment in the speech information by using a weighted finite state transducer (WFST) network. The candidate speech segment is identified as corresponding to a preset keyword. The method also includes clipping the candidate speech segment from the speech information according to the beginning and ending positions of the candidate speech segment detecting whether the candidate speech segment includes a preset keyword by using a machine learning model and determining, upon determining that the candidate speech segment comprises the preset keyword, that the speech information comprises the preset keyword.",251,"['252', '351']"
US-11989860-B2,System and method for high precision multi-aperture spectral imaging ,2018,"Generally described, one or more aspects of the present application correspond to systems and techniques for spectral imaging using a multi-aperture system with curved multi-bandpass filters positioned over each aperture. The present disclosure further relates to techniques for implementing spectral unmixing and image registration to generate a spectral datacube using image information received from such imaging systems. Aspects of the present disclosure relate to using such a datacube to analyze the imaged object, for example to analyze tissue in a clinical setting, perform biometric recognition, or perform materials analysis.",215,"['251', '211']"
US-11210608-B2,"Method and apparatus for generating model, method and apparatus for recognizing information ",2018,"A method and apparatus for generating a model, and a method and apparatus for recognizing information are provided. An implementation of the method for generating a model includes: acquiring a to-be-converted model, a topology description of the to-be-converted model, and device information of a target device converting, based on the topology description and the device information, parameters and operators of the to-be-converted model to obtain a converted model applicable to the target device and generating a deep learning prediction model based on the converted model. This embodiment enables the conversion of an existing model to a deep learning prediction model that can be applied to a target device.",251,"['252', '351']"
US-11328439-B2,"Information processing device, object measurement system, object measurement method, and program storage medium ",2018,"An information processing device includes a detection unit and a calculation unit. The detection unit detects, as a measurement use point, a portion that is used for prescribed length measurement of the object, in each of sectioned regions, in an object image included in the photographed image, set on both sides with respect to a reference line which is set for the object image and by which the object image is sectioned. The calculation unit calculates the length of a segment, in each of the sectioned regions, between the measurement use point and the intersection point between the reference line and a perpendicular line passing through the measurement use point and being perpendicular to the reference line. Further, the calculation unit calculates a length, in the object, to be measured, by adding together the calculated lengths of the segments.",251,"['214', '351']"
US-10798152-B2,Machine learning using collaborative editing data ,2018,"A method may include identifying a first set of objects that are part of a document, the document created by an application, and the first set of objects placed in the document by a first user based on the first set of objects, determining an intent of the first user for the document automatically adding, by the application, a second set of objects to the document according to the intent and configuring permissions of the document to allow collaborative editing within the application between the first user and a second user to add a third set of objects to the document.",251,"['252', '351']"
US-11178170-B2,Systems and methods for detecting anomalous behavior within computing sessions ,2018,"The disclosed computer-implemented method for detecting anomalous behavior within computing sessions may include (i) identifying, by the computing device, a set of execution events that correspond to a computing session, (ii) providing, by the computing device, the set of execution events as input to an autoencoder, (iii) receiving, by the computing device and from the autoencoder, a reconstruction error associated with autoencoding the set of execution events, (iv) detecting, by the computing device and based on the reconstruction error, an anomaly within the computing session, and (v) performing, by the computing device, a security action to address the anomaly within the computing session. Various other methods, systems, and computer-readable media are also disclosed.",251,"['252', '351']"
US-11334398-B2,Learning-based thermal estimation in multicore architecture ,2018,"An application to run on a hardware processor comprising a plurality of cores may be received. Hardware resource utilization data associated with the application may be obtained. A trained neural network with the hardware resource utilization data associated with the application is run, the trained neural network predicting core temperature associated with running the application on a core of the hardware processor. Based on the core temperature predicted by the trained neural network, the plurality of cores may be controlled to run selective tasks associated with the application.",251,"['215', '214']"
US-11988602-B2,Surface plasmon resonance detection system ,2018,"An example SPR detection system includes a first prism having a first surface adjacent to a first metal layer exposed to a sample gas, and a second prism having a second surface adjacent to a second metal layer exposed to a reference gas. At least one light source is configured to provide respective beams to the first and second surfaces, where each of the beams causes SPR of a respective one of the metal layers. At least one photodetector is configured to measure a reflection property of reflections of the respective beams from the metal layers during the SPR. A controller is configured to determine whether a target gas is present in the sample gas based on a known composition of the reference gas and at least one of an electrical property of the first and second metal layers during the SPR and the reflection property of the metal layers.",215,"['211', '214']"
US-11625630-B2,Identifying intent in dialog data through variant assessment ,2018,"A system, computer program product, and method are provided for use with an intelligent computer platform to identify intent and convert the intent to one or more physical actions. The aspect of converting intent includes receiving content, identifying potential variants, and statistically analyzing the variants with a confidence assessment. The variants are sorted based on a protocol associated with the confidence assessment. A variant from the sort is selected and applied to a physical device, which performs a physical action and an associated hardware transformation based on the variant.",251,"['252', '351']"
US-11221413-B2,Three-dimensional object detection ,2018,"Generally, the disclosed systems and methods implement improved detection of objects in three-dimensional (3D) space. More particularly, an improved 3D object detection system can exploit continuous fusion of multiple sensors and/or integrated geographic prior map data to enhance effectiveness and robustness of object detection in applications such as autonomous driving. In some implementations, geographic prior data (e.g., geometric ground and/or semantic road features) can be exploited to enhance three-dimensional object detection for autonomous vehicle applications. In some implementations, object detection systems and methods can be improved based on dynamic utilization of multiple sensor modalities. More particularly, an improved 3D object detection system can exploit both LIDAR systems and cameras to perform very accurate localization of objects within three-dimensional space relative to an autonomous vehicle. For example, multi-sensor fusion can be implemented via continuous convolutions to fuse image data samples and LIDAR feature maps at different levels of resolution.",251,"['214', '215']"
US-11331580-B2,"System, method, program, machine-learning assisting device, and data structure for inspecting game program ",2018,"One or more embodiments of the invention provides a system for inspecting a game program for a game that progresses as a user selects a medium from an owned medium set including a plurality of media and places the medium on a game field. A game log including medium information regarding the media, included in a game state including the game field and the owned medium set, is obtained, tensor data is created by creating array data in which matrices representing the media information included in the game state are arrayed along a time axis based on the obtained game log, machine learning is performed by using the created tensor data, thereby generating a learning model, the medium to be selected by the user is inferred by using the learning model, and the game program is executed using the inferred medium as a choice of the medium by the user.",251,"['212', '252']"
US-10929676-B2,Video recognition using multiple modalities ,2018,"Implementations described herein discloses a multi-modality video recognition system. Specifically, the multi-modality video recognition system is configured to train a plurality of classifier networks, each of the classifier network trained with a different one of the plurality of video streams, wherein each of the plurality of different classifier networks includes multiple intermediate layers, determine correlation matrices of related intermediate layers of each of the plurality of the different classifier networks, and align the correlation matrices of the related intermediate layers of each of the plurality of the different classifier networks.",251,"['212', '252']"
US-11106506-B2,Mapping resources to each layer of a neural network model based computing task ,2018,"A method for processing a computing task comprises: determining parameter data of multiple layers associated with a neural network model in response to receiving a computing task based on the neural network model ranking at least one part of the multiple layers on the basis of the parameter data so as to obtain a layer list ranking multiple computing resources on the basis of status information of the multiple computing resources so as to obtain a resource list and determining a mapping between a corresponding layer among the multiple layers and a corresponding computing resource among the multiple computing resources on the basis of the layer list and the resource list, where the mapping indicates one computing resource among the multiple computing resources is to process parameters associated with one layer among the multiple layers.",251,"['252', '351']"
US-11922317-B2,"Learning data generation apparatus, learning model generation system, learning data generation method, and non-transitory storage medium ",2018,"A learning data generation apparatus includes an object extraction unit configured to extract an object image from an image a classification evaluation unit configured to evaluate the object possireimage based on a learned model, and to calculate reliability indicating a degree of posibility that the object image is classified as a candidate label a classification determination unit configured to, if the reliability is smaller than a first threshold and equal to or larger than a second threshold which is smaller than the first threshold, associate a temporary label different from the candidate label with the object image and a learning data generation unit configured to generate learning data based on the object image that is associated with the temporary label.",251,"['252', '212']"
US-10621976-B2,Intent classification from multiple sources when building a conversational system ,2018,"Embodiments for training a conversational system using intent classification are provided. Example utterances recommended to be associated with a particular semantic scope of intent are received from a plurality of sources. Respective ones of the example utterances from the plurality of sources are portioned and stored in a plurality of pools. The respective example utterances from the plurality of pools are collated into a unified pool according to weighting assigned to each one of the plurality of pools, the weighting associated with user actions taken on the respective example utterances. A unified set of the example utterances from the unified pool is output for selection by the user to train an intent classifier associated with the semantic scope of intent for the conversational system.",251,"['252', '264', '351']"
US-11887336-B2,Method for estimating a relative position of an object in the surroundings of a vehicle and electronic control unit for a vehicle and vehicle ,2018,"A relative position of an object in the surroundings of a vehicle is estimated based on a two-dimensional camera image. A control unit determines an object contour of the object from the camera image and determines at least one digital object template that represents the object based on the object contour. The control unit forward projects the at least one object template from respective different positions onto an image plane of the camera image. Each forward-projected object template yields a respective two-dimensional contour proposal, and the control unit compares the contour proposals with the object contour of the object.",251,"['214', '215']"
US-11030480-B2,Electronic device for high-speed compression processing of feature map of CNN utilizing system and controlling method thereof ,2018,"An electronic device and a method for controlling the same include inputting an input image into an artificial intelligence model, acquiring a feature map for the input image, converting the feature map through a lookup table corresponding to the feature map, and storing the converted feature map by compressing the feature map through a compression mode corresponding to the feature map.",251,"['215', '214']"
US-11954097-B2,Intelligent knowledge-learning and question-answering ,2018,The present disclosure provides a technical solution related to intelligent knowledge learning and question-answering. The technical solution involves extracting knowledge from corpus and providing a user with a question-answering service based on the extracted knowledge.,251,"['252', '264']"
US-10878394-B1,Intelligent inventory recommendations ,2018,"Techniques for recommending actions for a merchant to perform to encourage a sale of an item based on an expiration associated therewith. A service provider may determine expiration data associated with inventory items offered for sale by the merchant. The expiration data may be based on a recommended date and/or time provided by the manufacturer, a merchant preference and/or a service provider setting. In some examples, the expiration data associated with an item may be determined based on expiration data associated with one or more similar items. The service provider may monitor the expiration data associated with each item of inventory and may determine that an expiration associated with a particular item is within a threshold period of time. Based on the expiration being within the threshold period of time, the service provider may send a recommendation to the merchant to perform an action to encourage the sale of the particular item.",251,"['243', '142']"
US-10970733-B2,Systems and methods for coupon issuing ,2018,"A method for issuing coupons to a plurality of target users is provided. For each of the plurality of target users, the method may include determining a predicted value of a group indicator of the target user in a predetermined period. The method may further include grouping the plurality of target users using a plurality of grouping strategies. For each of the grouping strategies, the method may further include determining a candidate coupon issuing strategy. For each of the candidate coupon issuing strategies, the method may further include obtaining user feature information of one or more target users in each group corresponding to the candidate coupon issuing strategy. For each of the candidate coupon issuing strategies, the method may further include predicting an ROI of the candidate coupon issuing strategy based on an RO prediction model and the corresponding user feature information.",251,"['243', '212']"
US-11586463-B2,Automated process flow learning ,2018,"Embodiments perform an automated process flow using machine learning. Embodiments train a machine learning component using training data that represents a user's past interactions with a software application when performing a plurality of process flows. Each process flow includes a series of tasks in a sequence. Embodiments receive data related to tasks within the software application. Embodiments predict, using the trained machine learning component, a series of tasks and a sequence for the predicted series of tasks based on the received data. Embodiments then perform the predicted series of tasks in the predicted sequence.",251,"['252', '351']"
US-10650910-B2,Semiconductor fault analysis device and fault analysis method thereof ,2018,A fault analysis method of a semiconductor fault analysis device is provided. The fault analysis method includes: receiving measurement data measured corresponding to a semiconductor device generating double sampling data based on the measurement data and reference data performing a fault analysis operation with respect to the double sampling data classifying a fault type of the semiconductor device based on a result of the fault analysis operation and outputting information about the fault type.,215,"['251', '311', '313']"
US-11297164-B2,"Device and content agnostic, interactive, collaborative, synchronized mixed reality system and method ",2018,"A method and system provides a device and content agnostic, interactive, collaborative and synchronized virtual world comprising of three dimensional and two dimensional virtual objects defined by data, which can be viewed, customized, built on and interacted with simultaneously by geographically disparate users with different device types, including VR, AR, Tablet, and Computer devices, whereby the content may be ingested from or controlled by data and models from external sources or the system's internal storage. A machine learning component is implemented as a set of software containers. The containerized solution can be deployed as an enterprise service, in a cloud architecture, or as a part of a monolithic deployment that runs natively in any one of the components as part of the larger architecture. Exemplary use cases include: Real Estate property demonstration, property design, landscape design health care medical image presentation, clinical decision support, training Military training, planning, observation, and combat decision support.",251,"['252', '351']"
US-11403786-B2,Method and system for generating medical image based on textual data in medical report ,2018,"Embodiments of present disclosure disclose method and system for generating a medical image based on a textual data in a medical report. For generation, a textual data from each of one or more medical reports of the patient is retrieved. The textual data comprises one or more medical events and corresponding one or more attributes associated with each of the one or more medical reports. Further, a matching score for each of plurality of reference images is computed based on the textual data, using a first machine learning model. Upon computing the matching score, one or more images are selected from the plurality of reference images based on the matching score associated with each of the plurality of reference images. The medical image for the patient is generated based on the one or more images and the textual data using a second machine learning model.",251,"['252', '351', '226']"
US-11393206-B2,"Image recognition method and apparatus, terminal, and storage medium ",2018,"An image recognition method is provided, including: obtaining a target video including a target object extracting a target video frame image from the target video generating a key point video frame sequence comprised of a plurality of key point video frames according to key point information of the object and a plurality of video frames in the target video extracting dynamic timing feature information of the key point video frame sequence extracting static structural feature information of the target video frame image and recognizing an attribute type corresponding to the target object in the target video according to the dynamic timing feature information of the key point video frame sequence and the static structural feature information of the target video frame image.",251,"['252', '351']"
US-11263551-B2,Machine learning based process flow engine ,2018,"A method for machine-learning based process flow recommendation is provided. The method may include training a machine-learning model by at least processing training data with the machine-learning model. The training data may include a matrix representing one or more existing process flows by at least indicating actions that are performed on a document object to generate a subsequent document object. An indication that a first document object is created as part of a process flow may be received. In response to the indication, the trained machine-learning model may be applied to generate a recommendation to perform, as part of the process flow, an action to generate a second document object. Related systems and articles of manufacture, including computer program products, are also provided.",251,"['212', '252', '351']"
US-11704394-B2,Apparatus and method for authenticating object in electronic device ,2018,"In accordance with an aspect of the disclosure, an electronic device is provided. The electronic device comprises an antenna array, a wireless communication module electrically connected to the antenna array and configured to form directional beams through the antenna array, at least one processor operatively connected to the wireless communication module and a memory operatively connected to the at least one processor. The memory stores instructions causing the at least one processor to perform a plurality of operations comprising: transmitting a sequence of first directional beams having a first beam width to scan first regions having a first size through the antenna array, receiving a sequence of first reflected waves generated by reflection of the sequence of the first directional beams from an object through the antenna array, transmitting a sequence of second directional beams having a second beam width narrower than the first beam width to scan second regions, which are included in the first regions and have a second size smaller than the first size, through the antenna array based on at least a portion of the received sequence of the first reflected waves, receiving a sequence of second reflected waves generated by reflection of the sequence of the second directional beams from the object through the antenna array, and authenticating the object based on at least a portion of the sequence of the second reflected waves.",215,"['251', '252', '311']"
US-11948187-B2,Artificial intelligence based digital leasing assistant ,2018,"A leasing AI platform receives a message pertaining to leasing a real estate unit, generates a token matrix representing at least a portion of the message, and provide the token matrix as an input to a trained machine learning model. An output of the trained machine learning model comprises an indication of a first category associated with the at least the portion of the message. The leasing AI platform identifies one or more actions associated with the first category, the actions pertaining to leasing the real estate unit, and automatically executes the one or more actions without human involvement in response to receiving the message.",251,"['243', '332', '133']"
US-RE49684-E,Leveraging point inferences on HTTP transactions for HTTPS malware detection ,2018,"In one embodiment, a traffic analysis service receives captured traffic data regarding a Transport Layer Security (TLS) connection between a client and a server. The traffic analysis service applies a first machine learning-based classifier to TLS records from the traffic data, to identify a set of the TLS records that include Hypertext Transfer Protocol (HTTP) header information. The traffic analysis service estimates one or more HTTP transaction labels for the connection by applying a second machine learning-based classifier to the identified set of TLS records that include HTTP header information. The traffic analysis service augments the captured traffic data with the one or more HTTP transaction labels. The traffic analysis service causes performance of a network security function based on the augmented traffic data.",252,"['251', '351']"
US-11978184-B2,Method for enhancing the visibility of blood vessels in color images and visualization systems implementing the method ,2018,"A method of enhancing the visibility of blood vessels in a colour image captured by an image capturing device of a medical device, including, for at least some of the pixels of the image, the steps of: (a) processing data obtained from a first colour channel together with data obtained from a second colour channel to determine a value of a first parameter indicative of the intensity in the red spectrum relative to the total intensity of said pixel (b) using said value of said first parameter and a first value of a user parameter to alter said pixel, the first value of the user parameter being based on user input, and wherein the strength of the alteration is dependent on both the value of said first parameter and the first value of said user parameter.",251,"['214', '321']"
US-10922118-B2,Distributed container image repository service ,2018,"Methods, computer program products, and systems are presented. The method computer program products, and systems can include, for instance: obtaining, by a container host node, container image configuration data that defines a specified container image configuration, wherein the container host node includes an associated container image repository for storing container images multicasting, by the container host node, a request for one or more image of first through Nth specified container images to a set of container host nodes receiving, by the container host node, at least one container image from at least one container host node of the set of container host nodes in response to the multicasting building, by the container host node, a specified container image according to the specified container image configuration using the at least one container image received by the receiving and running, by the container host node, the specified container image built by the building to define a runtime container.",251,"['252', '351']"
US-11544493-B2,Machine learning model development with interactive exploratory data analysis ,2018,"A method is provided that includes generating a visual environment for interactive development of a machine learning (ML) model. The method includes accessing observations of data each of which includes values of independent variables and a dependent variable, and performing an interactive exploratory data analysis (EDA) of the values of a set of the independent variables. The method includes performing a feature construction and selection based on the interactive EDA, and in which select independent variables are selected as or transformed into a set of features for use in building a ML model to predict the dependent variable. The method includes building the ML model using a ML algorithm, the set of features, and a training set produced from the set of features and observations of the data. And the method includes outputting the ML model for deployment to predict the dependent variable for additional observations of the data.",251,"['212', '252']"
US-11463757-B2,Media streaming for receiver-enabled resolution ,2018,"A sender transmits media streams at receiver-enabled resolutions. The sender, a media server that has multiple resolutions of media available to stream, is made aware of the capability of the receiver to process lower resolution media streams, including a super-resolution capability to enhance the lower resolution media stream using temporal and/or spatial information contained in the lower resolution media stream. The media server sends lower resolution streams to the receiver, thereby freeing up bandwidth on the communication channel for other uses. The receiver can notify the sender of events that affect the status of the super-resolution capability on the receiver, and the sender can adjust the resolution and bitrate of the media stream accordingly to optimize use of the communication channels and resources by encoding and transmitting high resolution video frames only when needed.",251,"['252', '352']"
US-11475565-B2,Systems and methods for whole-body spine labeling ,2018,"Methods and systems are provided for whole-body spine labeling. In one embodiment, a method comprises acquiring a non-functional image volume of a spine, acquiring a functional image volume of the spine, determining at least one spine label seed point on a non-functional image volume, automatically labeling the non-functional image volume with a plurality of spine labels based on the at least one spine label seed point, automatically correcting the geometric misalignments and registering the functional image volume, adjusting the plurality of spine labels and propagating the adjusted spine labels to the functional image volume. In this way, the anatomical details of non-functional imaging volumes may be leveraged to improve clinical diagnoses based on functional imaging, such as diffusion weighted imaging (DWI).",251,"['213', '321']"
US-11425524-B2,Method and device for processing audio signal ,2018,"The embodiments of the present disclosure disclose a method and device for processing an audio signal. A specific embodiment of the method includes acquiring a head image of a target user and an audio signal to be processed determining head attitude angles of the target user based on the head image, and determining a distance between a target sound source and the head of the target user and inputting the head attitude angles, the distance and the audio signal to be processed into a preset head related transfer function to obtain a processed left channel audio signal and a processed right channel audio signal, wherein the head related transfer function is used to characterize a correspondence between the head attitude angles, the distance and the audio signal to be processed, and the processed left channel audio signal and the processed right channel audio signal.",251,"['215', '214']"
US-12005889-B2,Arithmetic operation device for vehicle ,2019,"An automotive arithmetic device includes circuitry that calculates a first candidate route based on a vehicle external environment estimated using deep learning sets a static safe area (SA2) based on a result of recognition of a target object outside a vehicle according to a predetermined rule and determines a target motion of the motor vehicle. The circuitry selects the first candidate route as a travel route of the motor vehicle under a condition the first candidate route is entirely within the static safe area (SA2), and does not select the first candidate route as the travel route of the motor vehicle when the first candidate route at least partially deviates from the static safe area (SA2).",251,"['215', '214']"
US-11437027-B1,Alternate natural language input generation ,2019,"Techniques for handling errors during processing of natural language inputs are described. A system may process a natural language input to generate an ASR hypothesis or NLU hypothesis. The system may use more than one data searching technique (e.g., deep neural network searching, convolutional neural network searching, etc.) to generate an alternate ASR hypothesis or NLU hypothesis, depending on the type of hypothesis input for alternate hypothesis processing.",251,"['252', '264', '351']"
US-11925519-B2,Method for evaluating a dental situation with the aid of a deformed dental arch model ,2019,"Method for evaluating a dental situation of a patient. The method having the following successive steps: 1) generating an initial model of at least one dental arch of the patient, preferably by means of a scanner 2) splitting the initial model in order to define a tooth model for at least some of the teeth represented on the initial model and thereby to obtain a split model 3) determining an initial support curve of the tooth models in the split model 4) fixing each tooth model virtually on the initial support curve, preferably by computer 5) modifying the split model by deformation of the initial support curve according to a deformed support curve, so as to obtain a first deformed model, in which the tooth models are aligned according to the deformed support curve 6) presenting the first deformed model.",226,"['325', '251', '321']"
US-11746651-B2,Integrated machine learning framework for optimizing unconventional resource development ,2019,"Implementations described and claimed herein provide systems and methods for developing resources from an unconventional reservoir. In one implementation, raw reservoir data for the unconventional reservoir is obtained. The raw reservoir data includes geology data, completion data, development data, and production data. The raw reservoir data is transformed to transformed data. The raw reservoir data is transformed to the transformed data based on a transformation from a set of one or more raw variable to a set of one or more transformed variables. The set of one or more transformed variables is statistically uncorrelated. Resource development data is extracted from the transformed data. Performance analytics are generated for the unconventional reservoir using the resource development data. The performance analytics are generated through ensemble machine learning. The unconventional reservoir is developed based on the performance analytics.",251,"['211', '212']"
US-10817981-B1,Color sampling selection for displaying content items using machine learning ,2019,"An online system is configured to provide content items to users. The content item includes an image, and is displayed with an interface element colored using an accent color to create a unified look and feel with the displayed image. The accent color is dynamically selected based upon the image, extracted color features of the image, and embeddings associated with the image indicating at least one object depicted in the image. A machine-trained classification model selects the color to be used in displaying the interface element from a quantized set of colors of the image, based upon the extracted color features and the embeddings associated with the image. As such, suitable accent colors can be selected automatically for large numbers of content items, in a flexible manner that can account for the context of the images and the context in which the content item is to be displayed.",251,"['216', '265', '243']"
